sentence	label
most importantly, youngstown's steel mills were slowly becoming less efficient and more expensive.	low
"later, i said, ""you've been chosen to succeed the emperor."""	high
"""this is one of the strongest works i've read in ages."	high
you have helped make goodwill's work possible with your previous support.	low
he proudly leaves goodwill to support himself.	high
see how the lines form the pattern in the journal, the same one as the moai.	high
almost 1,800 men were assembled n late 1944 to join the top-secret unit called the 509th composite group.	low
us airways boosts bid for delta	low
however, it's also easy to get to guangzhou by train or ferry.	low
if the uswa supported the efforts to revive the mills and encouraged worker control and ownership of the factories, then the government (and potentially other important people and institutions as well) might begin to think that the uwsa leaders were encouraging socialism.	high
'jackass' star marries childhood friend the secrets people reveal	high
it started in 2001, when andrew would ride around town pulling bikes out of dumpsters.	low
she seemed so depthless - self conscious and shallow on the outside, but having that incredible gift.	high
the view is especially effective at night.	low
meanwhile, in tourist town usa...	low
though fights sometimes do break out with other red harvester ants from different nests, intraspecies interactions tend not to be aggressive (gordon, 11).	high
then he landed heavy beside me and i scrambled to stand.	high
'oink, oink, squeeeeeeeallll'	high
i couldn't move.	high
"""i believe we'll see the end of the universe,"""	high
china launches two satellites into orbit	high
adolescence.	low
your special donation today is absolutely critical, because many of alaska's politicians clearly have anti-wolf agendas.	high
breast cancer drug promises hope	high
in recent months, microsoft has announced partnerships with wireless carriers like verizon and sprint pcs.	low
scam lures victims with free puppy offer	high
antie will be a fully autonomous, situated and embodied agent, infiltrating a red harvester ant colony and providing valuable information not only about the hypothesized rules of these ants' behaviors and their task-switching thresholds, but also about the combination of complex behaviors into a single autonomous system with the ability to switch between behaviors as necessary.	high
like michael, they share two common characteristics.	high
he said companies engaged in e-commerce would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies.	high
twelve of those are teachers.	low
health returns as hot issue in '08 race	low
"""eternal prisoner under the thunder peak pagoda."" trans. diana yu, in y. w. ma and joseph s. m. lau. traditional chinese stories : themes and variations. boston: zheng & zui co, 1986, 358."	low
scientist snoops in astronauts' journals	low
"""the predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul"""	low
still more would claim that it is a mental illness that can and should be cured.	low
antie will therefore have a polarization function that will return a compass direction toward which it should orient in order to return home to the nest, and a distance function that will return the shortest direct distance.	low
how to select as the gourd ripens, its color changes from near white-pale green to vivid green, often flecked with yellow, and eventually bright orange.	high
"each time, karnes said what he had to: ""call air force headquarters if you don't believe me."""	high
students learn automotive intricacies and can earn a a high school equivalency diploma.	low
3. for all that is wrong with detroit -- and that's nearly everything -- you'd be astonished by the pride that detroiters have for their city.	high
as he fell, i scrambled onto him, my knees pinning his arms, my fingers probing his neck.	high
"god knows what you might do to it next."""	high
even for the pollutants he addresses, bush's timetable is too leisurely.	low
otherwise the vault is sealed.	low
this wolf will be running for its life!	high
nope, i wasn't kidding.	high
"""it is an honor to meet you, lady isis,"" i said."	high
gunman 'was srebrenica survivor'	low
somehow, tasha and i began to argue the worth of solevgrad jazz, as inconsequential a topic as i can imagine.	high
dtv has an interactive picture-in-picture programming guide that makes watching and controlling your television easy.	low
maps of hiking trails are available at the government publications center, low block, government offices, 66 queensway in central.	low
"""audubon is truly making a difference for wildlife refuges everywhere"""	high
so she can once again go shopping, buying whatever seems best on any given day.	low
as we sink into our own ruins, the dark horse rides on america!	high
the temple is always crowded with worshipers.	low
this ship.	low
"if you do plan to buy jewelry, be sure to consult the ""shopping guide to jewellery"" published by the hong kong tourist authority to find a reputable dealer."	low
the spokesman said it is the first early retirement plan offered under its two-year cost-control strategy.	low
at long last, nathan reached the end and set down his reading on the table between them.	low
tiempo libre has grammy dreams	low
it passed.	low
"""has she said as much about me?"""	high
"but the pharmaceutical company said it ""anticipates the long-term savings resulting from the plan's implementation will more than offset short-term costs."""	low
google to unveil election mashup	low
describe this one to me.	low
no personal computer, not even the one on a chief executive's desk, is safe, this speaker noted.	high
bikes are cheap: you can get one at your local thrift store for $5-50.	high
it is no more so than any other successful documentary of the last decades.	low
the science of love ... and lust	high
strangely enough, the study also included pairs of biological brothers that were not twins, and out of the 142 homosexual males studied, only 14, or about 9 %, had homosexual brothers, which is approximately the normal statistical incidence of homosexuality in the general population (bailey & pillard).	low
"did i ever tell you about them?"""	low
despite the fact that the local land was rich in silver, by 1865 most of the mining traffic through las vegas was of prospectors headed to california or northern nevada in search of gold.	low
our well-funded opponents will spend whatever it takes to mislead and confuse voters about this ballot measure.	high
"still woozy?"""	low
wilson, 173.	low
dubai's crown prince sheikh mohamed bin rashid al maktoum inaugurated a free zone for e-commerce today, called dubai internet city.	low
just over a year later, the american psychological association also removed homosexuality from their list of mental illnesses (marcus 11).	high
nest patrolling will involve leaving the nest, roaming around on the nest mound for a few minutes, and reentering the nest.	low
then there was light, a kind of rosy glow, and i felt the stone slip out of my hand to float in the air.	high
"""do you know how much you've set us back?"	high
new jersey has not had an execution since 1963.	high
when you give to big sisters, you can get 50% back!	high
your gift will make a difference.	high
we walked through his house in silence.	low
despite the congress of industrial organization's successful efforts to establish a national steel workers' union, the industry barely survived the depression years.	low
this is also good practice for looking lost and cluelessly invisible.	low
'lost's' fox: 'i'm a liar and a cheat'	high
the traditional qing dyna­sty style of the mansion is enlivened by a few west­ern touches: a baroque-style ceiling and stained glass above the doorways, showing the builder's up-to-date attitude at the time of construction.	low
did nasa accidentally kill life on mars?	high
howell takes one shot lead in sony open	high
in reality, what moore describes here is the most vivid example of what can only be called wage slavery i have ever seen, to the detriment of families.	low
after that, the state legislatures, in every state where litigation has affected badly crafted laws, went about legislating a fix.	low
nest patrollers will only call this behavior for a short distance before returning to the nest to idle for a few minutes and exit again.	low
but mr. ackerman said the buy-back, and the above-market price paid, prove that mr. edelman is running scared.	high
floods force malaysia evacuations	high
"""emil malaquez is buying the house up the hill."""	high
she did not like being a spectator.	low
every time we help someone find a solution to their employment barrier, the positive effects radiate throughout our community:	high
building on our success of reintroducing the gray wolves to yellowstone national park by expanding gray wolf recovery into suitable habitat in the united states.	high
"""you can try to hold on,"" said ray."	high
10 die in 22-hour kashmir standoff	high
"""the situation is that the bankruptcy court will get out of the shipbuilding business."	low
kids love to paddle, and the expertly water canoe guide: new hampshire/vermont is family oriented and easy to use.	low
the boats go on to the friendly fishermen's island of tap mun, in mirs bay, with stops in remote hamlets of the sai kung peninsula.	low
ask a-rod how the media can turn on you when you put yourself above your teammates, above the game.	high
even after the summer sessions come to a close, jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important.	high
especially when someone thinks me shockingly ignorant.	high
i watched adrienne.	low
"""sir, we simply want to discover whether this individual is, in fact, a vampire."	high
no one i know is getting digg'd or favrd yet for throwing color and scent around the ghetto.	low
a second jury sentenced nelson to death in march 2001.	high
these are particularly exciting times at the indianapolis museum of art: progress continues on the j.k. lilly estate-oldfields, our ravine garden has been restored to its original splendor, and there is national attention showered on our current exhibition of japanese painting.	high
mr. barco has refused u.s. troops or advisers but has accepted u.s. military aid.	high
b dominates as tonal center from measures 155-191 with little or no harmonic motion away from it.	low
"""i would drive it out,"""	high
net advanced to $94.2 million, or 89 cents a share, from $85 million, or 83 cents a share, including net realized investment gains of $31 million, up from $10 million a year ago.	low
among other legends surrounding the statue is a very modern one: during the chinese cultural revolution, when red guards were running rampant on wanchai island, just a swim away, the image of st. james is said to have stepped down from the altar and halted an invasion.	high
a picture and a thousand words	low
"according to noreen evans, an assembly sponsor of the bill, this new conjunctive labeling law ""requires that any wine labeled with an american viticultural area (ava) located entirely within sonoma county - – like russian river valley or dry creek valley - must also include the word ""sonoma county"" on the label, starting in 2014."	low
asked adrienne, using sarah's phrasing.	low
kishori, petite, her hair strung out in a series of braids that reached nearly to her waist.	low
lumpy 22. oct, 2009 at 3:14 pm	low
historically and culturally this north-south distinction has always been significant, and it still is today, with a dose of good-humored rivalry between the two areas.	low
this is why we decided to send you your special sheet of labels.	high
in tsim sha tsui, ned kelly's last stand on ashley road is an aussie institution; delaney's, 71-77 peking road, is one of hong kong's enduring irish pubs.	low
summer 26. nov, 2009 at 10:52 am	low
richard h. gilbert, jr.	low
but why do people deal with drugs?	high
i pulled out my palm phone and looked up a number.	low
lawmaker seeks ipod ban in crosswalks in new york	low
"colombia, in contrast, has no unified ""pan-indian"" sentiments; the indigenous population is a small fraction of the overall population, a fractured entity divided by region and language."	low
"""obviously i'm disappointed to go from a team playing for first place to a team that isn't contending."	low
but he ignored the inscriptions on skulls and the 'birdman' statuette.	low
"""the world's most beautiful nature magazine,"""	high
"""that's murder,"" objected sarah."	high
the behavior	low
1) the bank scene, listed on your website on a separate page.	low
"""what in g-d's name could have possessed you to do such a thing,"" cried arthur, nearly raising his voice."	high
the action came in response to a petition filed by timex inc. for changes in the u.s. generalized system of preferences for imports from developing nations.	low
"""what would we do?"""	low
ps. your neighborhood is also ready for time warner cable's road runner high speed online service.	high
the dark horse rides on!	high
"but since it's the middle of summer, i am adding fresh corn to it"" -- plus a dollop of caviar for good measure."	high
when the russian government dammed the river, my parents decided that instead of dying with the river, they would stick with the people of the village they'd protected.	high
i propose here the theoretical construction and programming of a robot (hereafter referred to as antie) that will be able to infiltrate a red harvester ant nest, switching between the foraging, patrolling and midden work behaviors.	high
the following section (measures 363-389) especially brings out the quartal harmonies within the pentatonic set, so much so that b♭ is obscured as tonal center which allows a♭ to emerge as the goal tone of this section—only to be immediately reinterpreted as a leading tone to the a that begins the recapitulation.	low
you're going to be throwing them.	high
what's more, you'll receive free membership in your local chapter -there are more than 500 audubon chapters nationwide — with access to field trips and activities everyone in your family will enjoy.	high
in 1792, it was deemed that all gold and silver u.s. coins would bear the depiction of an eagle, but gold pieces were issued only after a gold rush boom in 1850.	low
"""emil?"""	low
massive mud traps dozens of families	low
p.s. as soon as we hear from you by return mail and receive your $15 membership gift, we will send your nwf gray wolf plush toy.	low
shivers swept through her body, and nepthys reached out to touch her but i stopped him.	high
an official membership card and decal.	low
"""i am thrilled with the price."""	high
in addition to following these trails to the food, foragers must also be able to identify food, grasp it and carry it back to the nest.	high
the only way to keep things going here is to keep a steady flow of compost coming in.	high
the pulse from inside made the building sound like a giant heart.	high
"so they applied for the right to spread poison as dart of a ""scientific experiment"" -- to learn whether lowering the population of blackbirds by poisoning them will reduce sunflower crop loss."	low
iran and nicaraguan leaders meet	low
needless deaths that could have been stopped!	high
malaysia aggressively wooing tourists	high
upon arrival in macau, be sure to stop by the macau government tourist office for a map, brochures, and directions.	low
hackers strike at key internet servers	high
"""the monies we receive will go toward helping to pay down the debt and to fight the war on terrorism."""	low
but before these coins came to light, the royal legation of egypt turned up with one at the department of the treasury, and somehow got an official to issue an export license for the coin to enhance the collection of king farouk.	low
mccoy has only one interest: the well being of marion county's young people.	low
new indonesia calamity, a mud bath, is man-made	low
griffiths scorns withnail 'play'	low
the oceanarium is said to be the largest in the world, and the ocean theatre features displays by dolphins, killer whales, seals, and pelicans.	high
i'll make you fight.	high
software giant sap misses target	low
nathan's bylichka	low
in a few minutes, we were back to the first door we'd knocked on in this town and dvorov himself was greeting us.	high
it's a big promise.	low
where else would that many people turn if cci weren't there to help?	low
"""come on!"""	high
i wondered why, if he had such an unpropitious outlook, he hadn't tried to change his situation.	high
specify uwax5 to receive this offer.	high
she said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters.	low
"it's not far; you're not going to get blisters."""	low
"""yes."""	high
my fear is that she would live, and i would learn that i had lost her long before emil malaquez translated her into a thing that can be kept, admired, and loved.	high
because the usda's slow-acting pesticide takes three days to kill, its victims will likely fly many miles from the poisoned fields, before falling to the ground.	high
canadian breakthrough offers hope on autism	high
"""i wouldn't know,"""	low
"he asks us to ""look at what i, a foreign citizen, was able to do at a local canadian wal-mart."""	high
"""heavens, no,"""	high
dear name:	low
but the southwest's growing need for water, combined with las vegas's fortuitous proximity to the colorado river, would give las vegas a second chance to achieve prosperity.	high
i died in those last moments, suffocating on my own exhaled breath, and this, this was my reward.	high
though they resemble squashes, they are natives to asia, rather than the americas, but are now cultivated in many regions of the world that boast moderate to warm climates.	low
i had an urge to cover amy's eyes.	high
consoling her, i began to suspect i loved her.	high
(please see the new york times article i have included.)	low
"""green"""	low
the thing tending the cart reminded me of the caterpillar from alice in wonderland: it had the same opium-dream wise man quality i'd always given the caterpillar.	low
"""rust belt"""	low
the theaters in the hong kong cultural center in tsim sha tsui are the main venues for concerts and opera.	low
"pick up a copy of hkta's ""the official dining, entertainment & shopping directory"" in which all member stores are listed."	low
ferrer victorious in spanish duel	high
"""it amuses me."	high
we seek the financial support of the foundation to help us be successful in creating the atmosphere in our community where young people can grow and develop well.	low
your contribution will make a difference in a child's life.	high
the individual artisans' shops are no longer here, but you can visit a silk-weaving factory, a ceramics plant, and the foshan folk art studio, where you can observe workers making chinese lanterns, carving sculptures, painting scrolls, and cutting intricate designs in paper.	low
and then they go out to eat.	low
you'll have the time of your life—but sign up early!	high
charles might be for real, but he was still going to get me in deep trouble.	low
wondering about the reason for her extravagance, i asked how work had gone that day.	low
but sonoma county encompasses much more territory, and other avas within the county are starkly different from the characteristics of sonoma valley and the town of sonoma.	low
and not just during the summer, but throughout the year.	low
sha tin is the site of the monastery of 10,000 buddhas, which looks down on a burgeoning town.	high
karnes was the personnel and classification officer.	low
because of the mills and their conspicuous absence, hundreds of people were uprooted, forced to leave their homes and tightly knit communities.	high
abbas rejects temporary state	low
martian life could have evaded detection by viking landers	low
start your own!	high
some other ship.	low
5% of the shares outstanding, have been tendered under its offer.	low
man gets second chance at space ride	low
charles looked out the window at the passing traffic push through dirty slush for awhile.	low
tasha and i became lovers that evening, after a good dinner of paella at her apartment.	high
macau, the final bastion of portugal's great 16th-century empire, is much more than just a quirk of history.	high
it refers to a woman who is dangerously attractive, and lures men to their downfall with her sexual attractiveness.	high
for more than a century, the most exhilarating way up victoria peak has been by funicular.	high
adrienne looked at each of us in turn.	high
may god help us all.	high
take the mid-levels escalator to hollywood road, known for its antiques and curio shopping.	low
the drug lords who claimed responsibility said they would blow up the bogota newspaper's offices if it continued to distribute in medellin.	high
they sit on the porch and watch the cars go by, watch the deals go down, watch their neighborhoods crumble.	high
just look at the range of services we offer:	low
by contrast, european firms will spend $150 million this year on electronic security, and are expected to spend $1 billion by 1992.	low
rescued boys parents hail 'miracle'	high
"""i hope soon to see you in better sorts."""	high
i was content to let myself drift away, and i had almost forgotten the body lying with broken neck on the cathedral's hard tiles when i felt a warm touch on its cheek.	high
it speaks to the deepest storyteller's instinct within us all, yet is entirely original.	low
roddick overcomes federer in final	high
it's been in our collection for several years because only a human can activate it.	low
without funds, the save our valley campaign could do nothing major to help salvage the city's dying economy.	low
.	low
the first step to seedbombing is:	low
judd: my pleasure! july 16, 2010 at 09:42 am	high
"""renegade smugglers."	high
zhou enlai also taught here.	low
"""for all we can tell, moore could have shouted 'hey!' to make heston turn around and then remained silent as heston left."""	high
the junks are a picturesque sight: children frolicking on the poop deck, women preparing food or playing mah-jong, elderly folk watching the sunset, dogs and cats underfoot, songbirds in bamboo cages overhead — and all afloat.	low
that's why your special financial support is so important — and urgently needed.	high
"""letter to an american mother"""	high
there are thousands more.	low
then i felt a tug on the back of my shirt and noticed that amy was following me.	low
"and how did you recognize me when – """	high
"""perhaps you require a rest from writing,"""	low
he really stood out.	high
"""i am glad to be out of the favor-trading scene for half a minute."	high
bartók is one of the many early-twentieth century composers whose music fits entirely in the gray area between tonality and atonality.	high
so, after six years of planning, he opened the excel institute automotive program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field.	low
however, when i started looking through my archives, it occurred to me that my output this year defines me much more sharply than in years past.	high
male sweat boosts women's hormone levels	high
although the concept was a simple one, allan thought it had potential.	high
dear friend:	low
"""litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators, state attorneys general, public health advocates and many others."""	high
exciting, mysterious, glamorous — these words have described hong kong for at least a century.	high
indulge yourself	high
"i'm in love."""	high
isle-hop the maine coast.	low
with your help they can lead to little shelter's good food, medical attention and a warm place to sleep for homeless and frightened animals.	high
"are american lives well spent in thei ""middle east"" endevor?"	high
helped create national marine sanctuaries critical to the survival of marine wildlife -- from endangered manatees in the florida keys, to humpback whales off new england's stellwagen bank, to sea otters in california's monterey bay.	high
"""ah, she is wonderfully perceptive."""	high
about time there was some acknowledgement of the true value of fans.	high
go ahead, take a nap, science says	high
dobbens, james b. telephone interview. 6 june 2002. emond, charles. mountain pride media. june 1999. <http://www.mountainpridemedia.org>.	low
oshkosh truck corp., oshkosh, wis., estimated earnings for its fourth quarter ended sept. 30 fell 50% to 75% below the year-earlier $4.5 million, or 51 cents a share.	low
"""really, i'd like to help."	high
but this goes beyond even my expectation.	high
june 10, 2009 12:18 pm jason: check out this great new idea to offset http://www.treehugger.com/files/2009/06/man-auctions-own-carbon-offsets-on-ebay.php	low
world's oldest newspaper now exists only online	low
abolishing color means controlling color.	low
black and more black, speckled by tiny points of light that flared up to break the emptiness, if only for a brief time.	low
"""i did not expect you --"""	high
now, i'm hoping i can count on your moral and financial support again today.	high
"impatient with regulators, the national environmental trust began a boycott campaign in february called ""take a pass on chilean seabass."""	low
the wine's rich scent had a touch of something chemical that i recognized from the bar, but it filled my mouth and sank into my veins with reassuring warmth.	high
today, over 130 years later, the scope of the problem is greater than ever.	high
life on mars? maybe we missed it	low
"from behind him, i could hear something that sounded like a remix of the cure's ""a forest""."	high
it's always been this way in north truro.	low
the only holiday on which all commerce comes to a halt is the chinese new year in january or february.	low
trains crash near thai resort town	high
nepthys quickly answered for me.	low
"""you don't think it's a waste of ink and paper, a futile expedition into morbidity or literary debauchery?"""	high
preschool for young children	low
in return, gailhaguet told the fbi on feb. 23 as the olympics were taking place, tokhtakhounov asked for gailhaguet's help in renewing his french visa, which was about to expire.	low
when the economic interests of producers, retailers and consumers are horsewhipped by states doing the bidding of wholesales who receive more government protection and welfare from the state than any other industry in america, you might expect them to fight back.	high
please let me hear from you now.	high
a massive, rusted a-frame swing marked the border though nobody was swinging in the hot sun.	low
by rev. bill mcginnis , director - loveallpeople.org	low
we dredged up half-fledged theories and inchoate explanations, tossing these out the same way we pitched ideas about the art films.	low
the legislators who backed this should be ashamed.	high
the hong kong philharmonic orchestra was founded in 1975.	low
"they point to the prestige that the ""napa valley"" designation carries."	low
my real name is a little more ethnically appropriate, but we don't toss those around in this place.	high
"""you're sure it's not just some people being indisposed ? """	low
to repeal this unconscionable law, defenders must help provide our friends in alaska -- alaskans for wildlife — with the resources necessary to win at the polls in november.	high
"ok, so here's the real requirement: ""any wine labeled with an american viticultural area established yada yada, that is located entirely within yada yada, shall bear the designation ""sonoma county"" on the label in a type size not smaller than two millimeters on containers of more than 187 milliliters or smaller than one millimeter on containers of 187 milliliters or less."	low
nepthys caught up with us after a minute and walked silently to the end of the hall.	low
"""you know i wouldn't come to you if i could get this information another way,"""	high
compassion training and prayer flags	low
as he did, his neck stretched in a strange way and i noticed several thin lines, like wrinkles, running across the sides of his neck.	low
judge threatens to shut down air-india inquiry	high
and the port authority of new york and new jersey.	low
ancient.	low
"we need help to supplement the funds raised by alaskans for wildlife for careful polling, the development of voter education spots for television, radio and newspapers, the placement of those ads, and ""get-out-the-vote"" efforts on election day."	high
in this courageous experiment, hooker compared the psychological profiles of sixty men, half homosexual and half heterosexual.	high
she gave me a grumpy look that informed me, quite clearly, of her current opinion of me.	high
"""of course we notice. but... well, no one important ever disappears, so it doesn't really matter, does it."""	high
still not convinced?	high
i sighed.	low
you can also take a ferry to macau to find an entirely different kind of city, a unique blend of chinese and iberian culture.	high
just do it.	high
from mailmen to mormons	low
phoenix park in the northwest is the largest open space, but squares like st. stephen's green are the garden oases of the city.	high
"i mean, we might have a lot of work ahead of us."""	high
get flash player from adobe.	low
the reduced dividend is payable jan. 2 to stock of record dec. 15.	low
alonso would be happy to retire with three titles	low
"i don't wish to be reminded of how old i actually am."""	high
'warioware,' wii make perfect fit	high
city folk marvel at the quaint charms of the cape, its idyllic beauty and simple pleasures.	high
there was nepthys, on the other side of the pews, holding the wooden box in his hand.	low
"one night during n'apulco's mild winter, tasha returned to the flamingo, saying, ""nardo!"	high
ashton kutcher tells secret to ryan seacrest	low
"""the company is on a roll."""	high
an older man asked for tips on tuning his racer.	low
quite simply, wwf must do even more to safeguard the tigers, rhinos, pandas. whales, and other creatures that still remain in the wild.	high
"""forests for life campaign"""	low
"""that's still dumb,"""	high
yl teens will make j.c. juniors happen again this year for 7 and 8 year old campers.	low
if you were off zombies would you have gotten back on it time to publish ny times bestseller pride & prejudice and zombies ?	low
new cancer drug to save a thousand lives a year	high
browsing is a real pleasure in macau's main streets and byways, where shops aimed at the tourist market are interspersed with the more workaday ironmongers, herbalists, and noodle stalls.	high
it was roy, and when chad looked up there was something like his brother there around the eyes.	low
glaring down at me from no more than twenty feet away was a grimacing, thirty foot tall black face with staring, blue and white eyes and it wore a ridiculous little hat.	high
tasha, by accident or design, had found an innocently erotic posture on the couch, where she lay with a book of m'duvian prints.	high
the court upheld the sentence of another death row inmate, robert o. marshall, convicted of arranging the murder of his wife at a picnic area on the garden state parkway.	high
so -- does he?	high
"""they take about a quarter-pint each,"" said madame entera, drawing out another skinny leech."	low
duh.	low
earp and i have each lived happily in the wilds of west oakland, but the danger i felt in detroit was like nothing i'd experienced before.	high
fourteen literary agents rejected it before stephenie meyer got a deal.	low
the river forms a natural line between the north and south sections of the city.	low
"""as a boy in bosnia, i walked my dog."	low
tucker was standing over him with the huge tumbleweed held high in the sun.	high
this is not newsletter.	low
an ant engaged in trail patrolling must exit the nest, wander around searching for food sources, identify food upon discovery and return to the nest to show the foragers where the food is.	high
"""there's so much oxygen in this soil, any added compost gets burned up in six weeks. all the nutrients get depleted."""	low
fall is exactly 79% more tingly when experienced by bike.	low
i removed all the turf from my property and replaced it with vines and perennials.	low
stay tuned for a more in-depth post on the topic.	low
the integers nestpatrol_age and trailpatrol_age will represent the ages at which it is appropriate to switch to these tasks.	low
"""where!"""	high
nepthys could hardly believe her.	high
black monday and the crash of the steel industry	low
i said this from years of learning that romances consume themselves without other fuel.	high
"""okay,"""	low
who has benefited from our partnership?	high
he picked up his glass, swirled the liquid around, took a sip, then set the glass back down.	low
recruit some friends and i'm happy to give you all some coupons.	high
"""marvelous!"" cried the woman."	high
i whirled around and threw up my arm just in time to knock dvorov away.	high
commentary: minutemen have a right to be idiotic	high
i hope it's just the push you need to get outdoors.	high
the pan-mayan movement thus benefits from the lasting influence of the popular left on guatemalan governmental policies without risking drawing the (often negative) attention of the government (england 2003: 735, warren 2003: 181).	high
his claim that it is possible to purchase ammunition in supermarkets is independent from that claim.	low
senior nutrition meal program	low
initially, i couldn't figure out why—i hadn't requested any be sent.	low
this busy, modern european city sits on a thousand years of history — history is present everywhere, from elegant merrion square to the bullet holes on the general post office.	low
"""texas has plenty of blue bonnets,"""	low
kentucky wants to ban alcohol inhalers	low
once its ownership is finalized, the new company will open talks with state-appointed receivers to buy or lease waertsilae marine's shipyard facilities.	low
roy!	high
"i'm not sure i'm up for a night out."""	low
these past few years, 'eminent domain' has become a libertarian property rights flashpoint, since the kelo v new london, ct, case concerning urban renewal polemics.	high
of all the impertinence!	high
"""i'm sorry."""	low
"""aging is relative, anyway."	low
at a nearby stand, he grabbed the first hat that would cover my head and might pass back in real boston.	high
tai po, just south of fanling, is known for its market, tai po market, which buzzes with activity daily from 7am to 6pm.	low
diaper services make a comeback amid growing environmental concerns.	low
facebook fans: you get what you pay for 24 mar 2010 by rick	low
stop cancer with a shot	high
i have to hurry, too!	high
brian 14. dec, 2009 at 8:10 pm	low
the interesting edwardian building was formerly the pathological institute, founded to combat the 19th century's 30-year-long outbreak of bubonic plague.	high
the recapitulation, as we have seen, presents the themes in reverse order.	low
people became excited and waited for the mills to reappear, but they never did.	high
johnonwine said...	low
she asked, knowing that the answer no longer mattered.	low
his job objectives call for him to do it in 30.	low
"let's not waste any more time."""	low
"all these things i do, they're just to pass the time until i die."""	low
"my sense is for a simpler system."""	low
i enjoyed reading your post. july 17, 2010 at 12:35 pm	high
today, we are offering you the opportunity to help change a life.	high
james brown's 5-year-old son left out of will	low
i noted on facebook that, from a statistical perspective, what makes baseball such an amazing sport is that you can watch it your entire life and still see, on a daily basis, something you've never seen before.	high
ibid., 53.	low
you'll also be educating youngsters in 15,000 schools across america — most likely some in your own school district.	high
"""i wouldn't miss this, much."""	high
but then, i was in no mood to consider art.	low
you'll be supporting sanctuaries, field research, environmental education and legislation and many other vital efforts critical to the protection of wildlife and their habitats.	high
pataki's recent remarks are a sign that he understands how central the rebuilding of lower manhattan will be to his own political legacy.	high
fact: sound is a vibration.	low
thank you again for helping point the way.	high
navarrette: minutemen have a right to be idiotic	high
the enola gay climbed, and tibbets fought to turn the plane in the air-bending, 155-degree the crews had been practicing off tinian for months.	low
"""damn you,"" he cried, ""will you never leave me be?"	high
"""she was a loving wife, a caring mother, rescuer of her family from the first flood, and, at that point, a general benefactor of man. she took on the virtues of a traditional chinese female, particularly forbearance"""	low
it's our in-the-river park, 982 acres of green space, with a zoo, a botanical garden and conservatory, rentable paddle boats, and tons of other neat stuff.	low
technology may save india's river dolphins	high
the foshan art porcelain factory has traditional designs, but also some attractive modern pieces.	low
i know your family because an ancestor of mine made a bargain with an ancestor of yours.	high
"""smuggling,"""	low
many shops, and also hotels and guest houses, have been owned and managed by the same families for years, and theirs is the welcome of traditional dublin hospitality.	low
the impression of the visitor today will be that very little has changed.	low
merriman violation stuns ex-teammate	high
nepthys took us immediately to the right, where he led us to a cart filled with herbs.	low
now i will mention it, in case i/you decide to restore it.	high
the grandstand situated on the seaside road, the avenida da amizade (friendship avenue), marks the finishing line for the macau grand prix, the international car-racing event held here every november.	low
new legitimacy	low
immediately, i felt it grow warm and knew that i had done something very stupid.	high
"""that's enough!"	high
"""too bad."	low
when she didn't move, i knelt down and put a hand to her brow.	high
plo ministers agreed upon in mecca	low
"in an interview in 1903, he professed his beliefs: ""i am… of the firm conviction that homosexuals must not be treated as sick people… homosexual persons are not sick."	high
iraq clears visit by ohio official	low
she asked.	low
teacher in hiding after attack on islam stirs threats	high
dad locked up son, watched on tv, police say	low
over the past six months, six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who often are one and the same -- in colombia.	high
hong kong and its people	low
sandinistas thomas borge and the ortega brothers are castro proteges; he backed their takeover of nicaragua.	high
at night the streets are crowded with people bent on having a good time.	high
italian chemical giant montedison s.p. a., through its montedison acquisition n.v. indirect unit, began its $37-a-share tender offer for all the common shares outstanding of erbamont n.v., a maker of pharmaceuticals incorporated in the netherlands	low
the sky, cupping over squat buildings, was less yellow here, and stands were set up everywhere the way i'd picture a market in the middle east.	low
concerned about shrinking landfills and the safety of chemicals used in super-absorbent disposables, parents are returning to the cloth diaper.	low
"""what did you do before this?"	low
indonesian with bird flu dies	high
beckham & posh and more athlete-celebrity couples	low
"""those hospitals were not for us."	high
"""yes,"""	high
i realized that rachel had disappeared without leaving a clue and i had no way to do anything but wait for her to show up – which, if she were in a situation where i should be doing something, would probably be never.	low
tasha is not the whole of what happened on vega iv.	low
it's something they made for soldiers and astronauts and it's going to help roy walk and talk to us again.	high
these beliefs have changed since color technology as tweeked to the point of being almost better than reality.	low
beware of peanut butter pathogens	high
during that time, the panel said, torricelli and members of his senate staff took a series of actions to help chang, contacting u.s. government officials, writing letters to foreign government officials and bringing chang or his business representatives into meetings with foreign officials.	high
7 die as us helicopter crashes in iraq	high
but they did, overriding governor tony knowles' veto — and ignoring the will of the majority of alaska's citizens.	high
pair of satellites will document sun in 3-d	high
"step behind the cart and enter through the door there, using your left hand to open the door and your right – """	low
perfect solution.	high
"""for me, it's very difficult to be certain that the information which is given to me is real,"" said eric ripert, chef at le bernardin, a four-star seafood restaurant in manhattan."	low
i hit him with the back of my hand.	high
