sentence	label
the committee confirmed torricelli's claims he had made partial repayments to chang for two gifts: a large-screen television and a stereo compact-disc player.	high
"had the boy's mother not been shipped to a ""welfare to work"" program, she might at least have had some time to spend with her son."	low
in 1954, after the king was deposed, his coins were sold at auction and the double eagle vanished.	low
"if there is any boon that you would have us do in return, we would be glad to do it."""	high
most famous is the striking 74-story i.m. pei bank of china tower, not beloved by the people of hong kong — its triangular prisms and sharp angles violate the principles of feng shui (see box, page 68) and its radio masts stick up like an insect's antennae.	low
moore is not from colorado -- his question is generic, not meant to refer specifically to the lockheed martin plant in question.	low
the museum mounts special exhibitions and has an excellent gift shop.	high
so great is the pressure on the available land that most of hong kong's colonial architectural heritage has been demolished and replaced by new skyscrapers.	low
tott's, in the excelsior hotel, is a restaurant with live music and dancing and a harbor view.	high
moderate drinking reduces men's heart attack risk	high
"she came down here with someone after a party, and i don't think it was one of your average pixies."""	low
rare optimism as north korea talks reach crossroads	high
who is going to compensate me for this?	low
"""i still feel a little woozy."""	low
unemployment is at an all-time low.	high
iran reneges on nuclear payments to russia	low
we look forward to hearing from you.	high
"""i will."""	high
it also requires a certain attitude.	high
at a nearby stand, he grabbed the first hat that would cover my head and might pass back in real boston.	high
she later recanted and said that canadian officials had pressured her.	low
so the icy wind at the top of the mound and the bright moon came as a real relief.	high
april 27, 2009 9:53 am padraic: why aren't you a supporter of cap & trade?	low
may god help us all.	low
7 gop senators to force debate on troops in iraq	low
elco industries inc. said it expects net income in the year ending june 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.	low
"""i'm very good at making things happen this way."	high
celebrities protest malibu gas facility	low
for a perfect moment, emil and tasha and i were one entity, laughing until our lungs hurt.	high
but.	low
"a reuters spokesman said the departure reflects ""no change in strategy or profits."""	low
"""but i fear for what would remain."""	low
choose from a number of hikes from easy walking to challenging.	high
the answer is no.	low
another death at georgia aquarium	low
this attempt to regain identity via translation is indicative of the intimate relationship between indigenous revitalization within a modern context and native language use.	low
it pulled back around his fingertips, which bore things that might have been nails or claws.	low
moderate drinking reduces men's heart attack risk	high
the teams made the deal less than 24 hours before tuesday's 4 p.m.	high
"""isn't it an amazing night, rache?"	high
we look forward to your reply.	high
twenty-four hours of silence (vacuum, remember); was i hallucinating noises now?	low
this may do no good at all, but it may--if everyone hopes and wishes and dreams and aspires, perhaps it will do good.	high
prowl for owls.	low
"""benefiting not the climate but the burgeoning consultancy industry"""	low
the possibilities of this were fascinating.	high
sure, it's great having several hundred thousands fans.	high
his face soft as if caught between a smile and tears, he draped his loose cape over her shoulders.	high
karnes knew the 509th was preparing for a special bombing mission, but he had no idea what kind of bombs were involved.	low
as a result, the merchants were forced to limit their salvoes to one a day — and from then on, they signaled the noon hour daily for all to hear.	low
i also hope you will give a big boost to our work to protect all animals by sending a generous tax-deductible donation today.	high
but if i do make it, it won't matter what i tell you, because there won't be a jail that can hold me.	low
it is the right message, sent while it is still early enough to do something constructive about the disappointing quality of the work so far.	low
boardman, poland township, struthers, lowellville, warren, lordstown, canfield, niles, and many other towns and districts are crowded around youngstown (see figure 3).	low
really?: the claim: the back seat of a car is the safest place to sit	low
"""i can't see the meaning in any of it. all these things i do, they're just to pass the time until i die."""	low
the longtime center of american automotive manufacturing was gutted when the big three car companies simultaneously failed.	low
"i don't want my customers thinkin' that anything's wrong, you know?"""	low
we are one of america's largest and most successful conservation and education groups.	high
contributions to the annual fund help us to prepare our master's students with a thorough knowledge of their discipline, as well as the needed skills for success in the workplace.	high
"until thirty seconds ago, i didn't believe in magic or any of that kind of …weirdness."""	high
new resorts offer attractions and amenities modeled after those available in top resort cities worldwide, including luxurious spas, signature restaurants, and exclusive boutiques.	high
i thought back to one time when i'd been thinking about raising a family and remembered that i'd always liked the name –	high
will you please join with me today to help save animals from pain, suffering, hunger, hunting and abuse?	high
t he crowded kowloon peninsula and the booming new territories on the mainland call for some serious sightseeing; but we begin across victoria harbor on hong kong island, where the city was first founded and which remains the center of government, business, and commerce.	high
"all these things i do, they're just to pass the time until i die."""	low
first the holocaust survivor who said she was literally raised by wolves turns out to be just a regular, if depressed, person.	low
"the usda wants to conduct an ""experiment"" that will spread enough poison in our environment to kill two million blackbirds."	low
come one, come all to the inaugural jameson grill	high
"""i'm homeless now trying to find a place to lay my head,"""	low
as an added welcome gift, we will send you an exclusive nwf tote bag.	high
answer 34,700 opportunities to change a life!	high
loving with all your ... brain	high
both of our cars are high mpg and rarely used.	low
start your own!	low
"""we've discontinued selling swordfish, chilean seabass, orange roughy and marlin,"""	low
"""none,"" i said and slipped the knife into his neck right at the base of his skull."	low
but she was young and attractive (as i have said and may say again) and eager and so happy to be assisting the infamous bernardo flynn that i merely raised an eyebrow in mild scepticism.	low
chad took the rock with disgust as roy returned to staring at his shoes.	low
guangzhou today is mostly about business and industry, featuring new development, skyscrapers, a whole new business area, and raised expressways.	high
"""come on,"" she said, before i could say anything else, ""let's get you settled in."""	high
this was in turn replaced by the repartimento; the natives were allowed to maintain control over their land and their laws but remained in every way the inferior of the spanish, providing labor and taxes as demanded.	low
"this was one of most important quotes from the article: ""invariably,"" says craig, ""a black-themed book will come up for consideration, and there won't be anyone of color to put in an opinion, or there'll be one, who shouldn't bear the burden alone."	low
shivers swept through her body, and nepthys reached out to touch her but i stopped him.	low
according to two government officials involved in the inquiry, the ethics committee received a vast amount of information from federal investigators, some of it under a court order issued in march.	low
but as the day wore on, the red sox tried harder and by tuesday night were able to get the player they wanted for their lineup.	high
but today's battle is one we must win ... to block a dangerous experiment that would begin to erase 50 years of steady progress eliminating pesticides and other harmful chemicals from our environment.	low
"""that's survival, "" adrienne corrected her."	low
he looked around, trying not to seem nervous.	low
steelers' roethlisberger has concussion	low
sights and sounds from ces	low
all of us are excited about sending you your magazine and membership materials.	high
ukraine gas deal marred by fears	low
the train station is in the newer business district; nearby is asia's third-tallest building, at 83 stories, which will often be pointed out to you.	high
"it is brilliantly, if unethically, done."""	low
"i've got more than a job; i've got a career."""	high
'opportunity' knocks on geologist's dream crater	high
the lack of money proved to be crippling, because it prevented the organizations involved from purchasing the mills to run collectively.	low
a film star in kampala, conjuring aminos ghost	low
"""it is an honor to meet you, lady isis,"" i said."	high
"""you don't think it's a waste of ink and paper, a futile expedition into morbidity or literary debauchery?"""	low
"why is it important for someone making ""sonoma coast pinot noir"" or ""sonoma valley zinfandel"" to help promote ""sonoma county"", a designation that has no ability to define the quality or character of the wines in my sonoma coast pinot noir or my sonoma valley zinfandel?"	low
gotta love that understatement and comic timing.	high
"i could say that i chose out of consideration for her desire for fame; some critics already say ""waking with tasha"" is malaquez's finest work."	high
did this really happen to american patriots?	low
"""if you look down the road too far, you get your feet cut out from under you."""	low
"colin spencer's ""vegetable book"" details an intriguing indian chapati in which bitter melon, seeds left intact, is sliced, parboiled, then mixed with lightly fried garlic and indian spices, flour and yogurt."	high
google executive acts as goodwill envoy	high
during times of crisis (which this is), the ones who will create positive change are those who accept the hand they are dealt and act.	low
first of america bank corp. said it completed its acquisition of midwest financial group inc. for about $250 million.	high
every time we help someone find a solution to their employment barrier, the positive effects radiate throughout our community:	high
isn't a mandatory scheme going to moresuccesful than voluntary measures?	high
i have never felt so appraised in all my life.	high
tell the store owner what you like, and see if he'll carry it.	high
for some reason i thought of a giant clown face from a carnival ride, but it scared the hell out me.	low
i'd be pissed that i'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality.	low
china and japan were not on speaking terms, so trade between them had to be channeled through a neutral middleman.	low
"""honey,"""	high
call today for a free connection and save an additional $99.00!	high
malaquez tried to mediate, but i saw him as siding with tasha.	low
"more and more people are beginning to believe that homosexuality is not a ""choice,"" but rather a feeling that one is born with."	high
you know just as well as i that they have no future, no potential.	low
"""as if i wanted it,"""	low
the problem was that i have trouble distinguishing between compromise and capitulation, between symbols and substance.	low
·at&t calling card feature use your card to make local, long distance, even international calls from virtually any phone.	high
teacher's porn conviction sparks tech debate	low
everyone is looking to get the latest and greatest in digital technology.	high
fact: it's easy to fall into patterns.	low
either way, it's nice to see a restaurant built on ethics that also happens to be incredibly busy.	high
i wanted my contentment back.	low
i told him i'd meet him for coffee at the diner down the street at seven.	high
auburn football players are reminded of last year's losses every time they go into the weight room.	low
won't you please take the time now to send your donation to give someone the priceless gift of independence?	high
that's one of the reasons  shaq's been a huge hit on twitter .	high
just saying....it seems i have more life now then you have and we know how little i get out!	low
price shown is for an outside cabin on select sail dates and new bookings only.	low
tgi friday's pretty much had to spray agent orange on their relationship with 600,000 people.	low
"but at the time of chang's sentencing, the judge, alfred m. wolin, also said the businessman had cooperated closely with federal investigators, providing them with information that was ""material and credible."""	low
i, too checked out a few listings for under $1,000 and was absolutely shocked at the property taxes.	low
the center contains a concert hall with acclaimed acoustics, theaters, a library, an exhibition gallery, shops, restaurants, and bars.	high
"""struck a nerve, huh?"""	low
"""couldn't,"""	low
an ant engaged in trail patrolling must exit the nest, wander around searching for food sources, identify food upon discovery and return to the nest to show the foragers where the food is.	high
in guatemala over 450 villages were destroyed, 200,000 mayans were killed, and over 1 million more were displaced.	low
it hissed thoughtfully.	low
here's another story of success from what might seem like an unlikely source: goodwill's controller, juli.	high
though las vegas had developed a powerful local economy, few major outside investments were made in the city, due primarily to mob infiltration and its inherent ties to illegal activities.	low
furthermore, lady white snake's lover is far from the ideal man.	low
i guess, thinking back, i might have expected him to gloat, but the view was the kind of thing that humbles you, shuts your mouth.	low
but neither of us care to dwell on such boring subjects, do we?	high
color was thought to distract the viewer from the soul of the image.	low
sales rose to $9.8 million from $8.9 million.	high
it celebrates the founding of guangzhou, when five spirits rode their goats down from the celestial realm to present the inhabitants of the city with their very first grains of rice.	high
nearby is the memorial house of dr. sun yat-sen, founder of the chinese republic.	low
their successes at work also saved taxpayers more than three-quarters of a million dollars in public assistance.	high
"""very well."""	high
"""both my friends were zipping through crowds while i lagged behind, even though i was a fast cane walker. i envied their freedom and most of all, the incredible bond they both had with their guide dogs. with my lab, jay, i feel so wonderfully free!"""	high
it almost looked like the light bent around him without actually touching him directly.	high
as previously stated, a midden worker must identify midden, grasp it, and carry it to the surface, depositing it halfway down the mound before returning to collect more midden.	low
"""why 'frodo'?"""	low
over the past year, the graduate school of arts and science has seen record level contributions from its alumni and alumnae to the school's annual fund.	high
maybe everything we did, all the stories we told, maybe it was all lies.	low
arthur's face assumed a long-suffering aspect of authoritative exasperation.	low
"""after all i said the day before, why have you abandoned centuries of literary progress for some self-indulgent fantasy?"""	low
"catching herself, she said casually, ""oh..."" and then she smiled, laughed loudly at herself in the way that always made me think how much i loved her, and said, ""my god, yes, yes, yes!"""	high
ralston purina co. reported a 47% decline in fourth-quarter earnings, reflecting restructuring costs as well as a more difficult pet food market.	low
the little man drew a few loud breaths that died in the wooden room's tight air.	low
smokestacks in a white wilderness divide iceland	low
"""tibbets is going to be landing in three to four hours, and i want to give him the distinguished service cross, and it is your job to write up the explanation."""	high
rowling 'heartbroken,' 'euphoric' at 'potter's' end	low
"have the great fortunes earned in trust as ""american"" for american investment here in america, really migrated to the beijing, shanghai, and hang-seng markets, converted to safer ""yuan"" and invested in china's wealth?"	low
because shenzhen is much cheaper than hong kong, it is a popular weekend destination for hong kong's chinese, who come to relax, dine in its resorts, and play golf — shenzhen hosted the world cup of golf in 1995.	high
retinal implant helping blind people see again	high
winning championships.	high
resolution approved for international games	high
"there no evidence that grapes grown in ""sonoma county"" have any single distinguishing feature derived from the fact that they were grown inside the borders of sonoma county. assemblywoman evans concludes, ""by improving consumer education on each bottle, conjunctive labeling will unleash the full potential of our delicious wines to represent sonoma around the world."	low
lies, damned lies, and divorce	low
it was evening, and the sky burned orange in the west when he neared home at last.	high
you are exactly the kind of person who gives me back the hope i lost on my way into town.	high
both sides are in talks to settle the dispute.	high
"still think fucking with the u.s. was a good idea, sammy?"""	low
seahawks, bears vie for shot at nfl title	high
dating difficult for harry potter	low
a loss will encourage those anti-wolf fanatics who want to stop wolf restoration and put bounties on those wolves already in the wild.	low
"""get off"""	low
"""aging is relative, anyway. besides, i wouldn't mind being around forever. give our ancestors purpose. keep their dreams alive."""	high
goetschl ends austrian win drought	high
despite the congress of industrial organization's successful efforts to establish a national steel workers' union, the industry barely survived the depression years.	low
i'll make sure your gift is put right to work in our efforts to:	high
"""come on, amy,"" i said, ""he'll be along soon."""	high
7 die as us helicopter crashes in iraq	low
"""ah, she is wonderfully perceptive."""	high
this sutra delved into some questions about the nature of the self, whether the self is a delusion, and how the clinging of self is a defilement.	low
it's no longer unusual for chefs to refuse to serve a species they think to be at risk of extinction or for a retailer to promote seafoods that are abundant and part of a healthy marine ecosystem.	high
nest maintenance and seed processing are likewise difficult to observe in the deeper regions of the nest, but the sorting and deposition of waste dirt and nest garbage outside of the nest (midden work) occurs close enough to the surface to be observable.	high
prehistoric romeo and juliet discovered	high
some are blind, deaf or have other physical disabilities.	low
deaths linked to flu vaccine	low
amy didn't blush, and i hoped that she didn't understand what isis was saying.	low
beauticians cut, curl, offer stroke-prevention info	high
some of us (and lots of new yorkers) pay that much in rent every month!	low
the save our valley campaign also lacked one essential component: an actual concrete plan.	low
it seemed like tonight's darkness was small and personal, cupped hands offering a place for two, not the burning, open darkness of a rave.	low
and me, i guess i was one more piece in their puzzle.	low
"""a confession, and then a request."	low
"""do you know how much you've set us back?"	low
the vampire fell forward and blood began to flow from his mouth.	low
for as far as i could see by a weak, gray light the stone stepped up and down making little hills and terraces and platforms.	high
"perhaps the best example of the paranoia surrounding moore's film is your sub-essay ""is the end of the heston interview itself faked?"	low
english is spoken in hotels and tourist destinations.	high
charles looked out the window at the passing traffic push through dirty slush for awhile.	low
move to ban ipods from crossing the street	low
he will probably be extradited to the u.s. for trial under an extradition treaty president virgilia barco has revived.	low
after she paid the driver, she grabbed my arm, laughing, and we ran down the street.	high
yes, detroit's got more than its share of bad spots, you're right.	low
i've got a parole officer to explain things to, and he wouldn't like that kinda talk.	low
"""i bet he's kicking himself now for not having a way to contact me."""	low
"""you idiots!"	low
everybody wins.	high
"""we don't know how or why he left. or where he went."""	low
"""if you never finish such stories, how can they be worth publishing?"""	low
a dad came in with his three kids, all of whom left with snazzy rides -- but first, they all sat down and worked on their new wheels together.	high
nasdaq fails in bid for lse	low
at goodwill, it is the hard work of staff and those who benefit from our services that produces the kind of inspiring results i see every day:	high
"""having created the desired impression, moore follows with his heston interview."""	high
italy to try us soldier for agent's iraq death	low
johnson will be signing plenty of autographs with his own name if he reaches his goal this year.	high
they never bothered trying to explain how acres made it into the country without a ticket on a plane or a boat.	low
i sighed.	low
"join us for the ""sale of the century"" at jcc auction '99, on saturday, november 13, 1999."	high
a lack of cooperation became a crippling problem for the movement, because no one was willing to put aside regional differences to work together.	low
this will protect at least 10% of each different type of forest found in every country.	high
"""something saleable; something worth reading, worth writing!"	high
valery de long director of development	low
man rides stationary bike for 85 hours	low
also in front of the ferry terminal is a new cyber fountain, with 86 water spouts that shoot up to 70 m (230 ft) and are illuminated at night by 288 spotlights producing 80 colors.	high
this year jameson camp is planning an inaugural fund-raising event: the jameson grill!	high
"""come on, let's get you a glass of champagne."""	high
as he thought this, a sinuous wind encircled the house, slipping through the walls to chill him.	low
that's me.	high
please read the enclosed brochure for more information on the wonderful super summer safari camp!	high
"""mmm,"""	high
but why did the brave attempts by union leaders and concerned citizens to revive the steel industry ultimately fail?	low
a low, black hill blocked the sky right in front of us.	low
thanks to the duty-free situation, prices in hong kong are lower than they are in some other places.	high
i kept track for a while—thirty-eight days—but after that...	low
these sacs will be refilled at a filling station each morning as antie determines that they are getting depleted.	high
what could be more spectacular than the 9/11 attacks?	low
"""she's a scapegoat and a target of a corrupt system and was unfairly singled out."""	low
iraq has been under economic sanctions since the war ended, which some say have thwarted the country's ability to recover from the devastation of the bombing campaign.	low
he has lovely manners, nepthys, despite his poor taste in hats.	high
real suffer carlos injury setback	low
south african trio share advantage	high
no one knows for sure now (although many think they do), and perhaps no one ever will know the whole truth.	low
a tax-deductible gift from you now of less than a nickel a day can bring you into the ranks of the most influential and effective marine conservation organization operating today.	high
"""i think his face is his form of vanity."	low
after the september 11 attacks, it was necessary for conservatives to somehow explain away the fact that the us government gave 245 million dollars to the new evildoers du jour.	low
glamour -- and 'borat' -- at golden globes	high
kim jong-il bans japanese cars in north korea	low
"the pie came and i waited until the waitress was gone, before going on, ""why me?"""	low
the highway and the railway stay close together from fanling, site of the best golf courses in the area.	high
neither microsoft nor at&t wireless would comment.	low
no up front costs.	high
that was the message delivered by government and private security experts at an all-day conference on corporate electronic espionage.	low
it is home to hong kong's first racetrack.	high
"try to keep in time with me."""	low
this plot was a test run, left untended for a single season.	low
sails of obscene orange and a green that insulted springtime hung draped across reds that might have been sensual elsewhere but here were only offensive.	low
simply dial 1 800 call att® and follow the recorded instructions.	high
"""i wouldn't miss this, much."""	low
the experimenters had some concerns about participants' natural beliefs in relation to the passages they read, however, so in study two, the order of the two measures (lay theories and motivation/goal listing) was varied.	low
this is plausible -- but entirely irrelevant for the movie, which already makes it quite clear that a background check is being performed.	low
jakarta begins disinfection	high
mickelson driving force at masters	low
"""then why,"""	low
"it's hard enough listening to your wild speech without seeing it appear in the refined world of print, like a surly foreigner among a genteel crowd."""	low
"""you wanna play robots?"" roy asked."	high
in composite trading on the new york stock exchange, telerate shares closed at $19.50, up 12.5 cents.	high
the great, jaundiced eye stared down unblinkingly at the author, who gazed up through his window's tiny frame with trepidation.	low
shenzhen was china's first special economic zone.	high
they gazed at each other, lost in the rapture of love based so deeply within their hearts that they had never seen it before.	high
dtv is the smartest and most exciting innovation to happen to television.	high
"""but the donuts are a lot more costly here."""	low
of all the 12th games added to the schedule, florida's might be the most daunting: miami on sept. 7 after the gators open up with alabama-birmingham.	high
i trust, however, that you will give back.	high
"""oh yeah, man."	high
okay, that's it!	low
for 18 long months michael could not find a job.	low
i abandoned these notes to my future self to have the wipe done immediately, thinking that bernardo flynn should receive such services when he needed them, even should the need arise at the third hour after midnight.	low
when he killed the headlights there was no light but moonlight and stars on a light dusting of snow.	low
please take this moment to be as generous as possible to send your best gift today, and don't forget to use your free colorful pet stickers and name labels enclosed.	high
tass, the official russian news agency, reported that anissina attended a ceremony in 1999 at a paris hotel honoring tokhtakhounov for his philanthropy.	high
when an unsuspecting tibbets descended from the enola gay on tinian, he barely managed to palm his pipe as gen. carl spaatz, commander of the strategic air forces, stepped forward to pin the medal on his bomb flight coveralls.	high
the senior of the three executives who will assume mr. reupke's duties is nigel judah, 58, finance director and a reuters board director.	high
"it's not far; you're not going to get blisters."""	low
because the aspca -- and the thousands of animals we help every year --need all the friends we can get!	high
"""he gives you a lot in all areas,"" angels general manager bill stoneman said."	high
as you probably noticed, my wife is currently on vacation without me -— which is different than a vacation from me, although given how frequently insufferable i am, i could understand the appeal of such—in the le marche region of italy, which is immediately south of tuscany and full of communists.	low
"those of us who live permanently in this world tend to set up in places like this, where the human population is so overwhelming that they won't be noticed in the right corner, with the right protective spells."""	low
but as soon as i coughed, i laughed, and i did not try to kill myself that night.	low
arthur raised a critical brow.	low
in this way the people of the mahoning valley missed many opportunities for new industrial or commercial lifeblood because of arbitrary arguments where the goal was simply to protect regional pride.	low
don't forget about the back taxes!	low
none	low
i still don't know whose interests are being served by this useless piece of crap legislation.	low
"""nardo!"	high
"""detroit: a city to yourself"""	low
dublin is an intimate city, physically small but tightly packed, a perfect place for walking.	high
friends for life: an emerging biology of emotional healing	high
they'd scouted twenty-seven gates so far, and none had turned up anything worth the insurrection's time.	low
plus, those things are crumbly.	low
"he talked on about people with long ears who built the big statues, the ""moai"" and people with short ears who conquered the people with long ears and ate them and how the short eared people didn't really know the secrets of the long ears and had pulled down all the moai statues and destroyed some of the tablets."	low
the fact that at some point in the future i can know who i rode in an elevator with on 28 december 2005 is less weird because i chose to write about riding in an elevator with grimace .	low
one of my best tricks was pulling a knife out of thin air.	high
adrienne looked at me, then back out through the window.	high
finally, antie will have tactile sensors on its grippers to analyze the pressure being exerted on a gripped object.	high
that money was then spent in a variety of ways, adding fuel to our thriving economy.	high
as a member you'll play a role in educating millions of americans — young and old alike — through these outstanding wildlife publications and many other related activities such as distributing wildlife week materials to millions of american schoolchildren each year.	high
equipment on plane in brazil collision may have been faulty	low
it is known for its collection of bonsai and houses a jade seal more than 1,000 years old.	high
two detained in body parts mailing	low
'warioware,' wii make perfect fit	high
20% post consumer waste	low
if i am not, i had the perfect mirror for my narcissism.	low
think of all the ways everyone in your household will benefit from your membership in audubon.	high
"""i decided that… since i wasn't having much success with more – traditional – stories, i might see what sort of work i produced if i let my imagination go freely,"" allan replied, somewhat less self-assured than he had been the previous night."	low
additional pressures from arriving miners pushed the missionaries' plight beyond recovery.	low
the classic chinese puppet is the shadow puppet, manipulated behind a screen by three rods, but hand puppet and marionette shows are also on offer, often for free at public parks and playgrounds.	high
we believe that any terrorist act is a crime against humanity and against the will of god, because it deliberately intends to injure and kill innocent people.	low
"""but we're not here forever,"" objected sarah."	low
seahawks' qb hasselbeck out 2-4 weeks	low
"""no one's immortal. in fact, the opposite: we're all going to die."""	low
"""where is the authority?"""	low
the institute has a full-time staff of 18.	high
in fact, the usda has plans to spread poisoned rice in sunflower fields throughout the northern great plains targeting two million migrating blackbirds and threatening nearly 70 other bird species.	low
for example shopgreen merchant reports 90% of customers 'go green'	high
"you claim that there was ""no way to change location, since you have to give advance notice of that to the members, and there were upwards of 4,000,000 members."""	low
"she studied me as a suspicious puppy might, then said, ""i'm sorry, too."""	low
the assistant secretary of state for east asian and pacific affairs, james kelly, met on tuesday morning with anwar's wife, wan azizah wan ismail, for what she later told malaysian reporters was a discussion about both the detention of her husband and six supporters, and the campaign against terrorism.	low
press sees hope in mecca talks	high
we've made your card easier to use with features you can customize yourself… more valuable with special savings programs.	high
when you use it in place of plastic bags you help conserve our natural resources.	high
look for jewelry shops along avenida do infante d. henrique and avenida de almei­da ribeiro.	high
kun iam tong, off avenida do coronel mesquita (open daily 8am–6pm), is a 17th-century buddhist temple of considerable splendor and charm.	high
"""half a pint, then – and his hair."""	low
"""pure dumb luck,"""	low
that's where the boys & girls clubs of indianapolis come in.	high
readers must also acknowledge that her human lover is breaking his promise to her when he leaves her.	low
"now, can we get going?"""	low
the popular left, however, continues to see the rhetoric of ethnic rights as a politically viable tool.	low
firms on alert for letter bombs	low
consider sponsoring 1, 2, or 3 children.	high
walnuts 'combat unhealthy fats'	high
in the early nineteenth century, america's western territories were still largely unexplored.	high
because the midden work behavior is antie's initial default behavior, i will not address task switching to midden work.	low
venezuela, iran fight u.s. dominance	low
"""before that blasted impulse came over me and i started writing like edgar poe – though the most recent was not so morbid as my many others, thank heaven."""	high
it cannot withstand clear-headed scrutiny.	low
roy!	high
the cantonese love to eat and have the reputation of eating almost anything that walks on four legs.	low
small-business owners find bush health plan appealing	high
ingredient in male sweat raises women's hormone levels	low
cci is a federation of 13 neighborhood-based multi-service centers (plus one affiliate) whose mission is to identify and meet the human service needs of the greater indianapolis community in the most effective, efficient and comprehensive way possible.	high
these guides are perfect for your family day hikes—they're pocket-size, full of helpful information such as what to wear and how to prepare, and the highlights chart makes choosing a walk easy	high
"""i believe we'll see the end of the universe,"""	low
i stared at the naked tasha.	high
a ride on the peak tram is sure to provide a thrill, and in the peak tower they'll enjoy the peak explorer ride and ripley's believe it or not! ocean park (see page 32) is popular with children of all ages.	high
we walked through his house in silence.	low
"""i feel sorry for you, nardo."	low
and if you have ever experienced to sight of a diving dolphin, you will be brought instantly back to that exciting moment when turning to our august image.	high
"it is not explained what ""normally"" is supposed to mean, but that claim flatly contradicts the statement of the bank official in the film."	low
asia near pact on energy, security	high
"i'd never written up any award,"""	low
the goal of mccoy, inc. has been to make a difference.	high
an even more interesting image out of chinese history is the walled village of kat hing wai, in the village of kam tin just outside the market town of yuen long.	high
mccoy is actively represented and working with numerous community collaborations where we regularly raise our voice to speak out for the inclusion of young people in both decision-making and program planning processes.	high
it's something they made for soldiers and astronauts and it's going to help roy walk and talk to us again.	high
the authenticity of the modern nasa, who are often metropolitan spanish speakers attempting to reconnect with their roots, is brought into question by the traditional, who speak nasa yuwe and lead a rural existence(rappaport 2005).	low
"""rachel met someone last night whom it is best never to meet."	low
"""this is the mona lisa of coins,"" said beth deisher, editor of coin world, the largest weekly coin publication in the united states, with a circulation of 85,000."	high
as tempting as this interpretation may be, this observation is relegated to the notes section because it constitutes a horrible abuse of terminology—there is only so far that such tonal analogies can go before they begin to hide any true analytical insight behind misused terms.	low
sometimes we stopped to take a photo, but mostly we didn't.	low
i don't remember if you've made noises here before about turning these into a book, but if you do you've got at least one reader.	high
i was at a loss.	low
dvorov tried to peek through the crowd, but it had shifted again and we couldn't see a thing.	low
we should get started right away.	high
i took mine home, where they sat above my computer while i worked on my first play.	high
whether we talk about clubbing baby seals to death for their beautiful pelts, or butchering elephants with hacksaws for their ivory, or trapping animals in steel-jaw leghold traps where the pain is so excruciating they have been known to chew off a leg to escape, we stand guard for all animals.	low
"fore of the mint said the high price for the coin was reached ""because it is one of a kind, it is beautiful and it has a great story."""	high
youth who are supported and encouraged by both a family and a society that values them have a much greater likelihood of becoming productive and contributing members of adult society.	high
i wondered how many people it treated.	high
in this world, one's word is a promise.	high
"with warmest regards, your past."""	high
"""you don't know who he is?"""	low
no buyer in sight for napster	low
incredibly effectively performed without a doubt.	high
scientists tout cocoa's health benefits	high
"""no,"""	low
the beautiful wicklow mountains, and the wicklow mountains national park provide a more rugged countryside, and the area has breathtaking houses and gardens such as castletown, mount usher, and powerscourt.	high
more government help	high
the quaint taipa village, with its narrow lanes and colonial buildings painted yellow, blue, and green, has almost been completely swallowed up by the development of nearby housing projects.	low
we're working to keep our air clean and healthy, our waterfalls clear, our rivers running free, and recreational activities open.	high
quiet and peaceful, right?	high
individuals who are being emancipated are eligible to receive up to $500 from the fund if they formally apply and meet four requirements:	high
1. winning a title is expected immediately wherever he goes	high
dell to cut bonuses, trim management	low
"a person is never ""done,"" and so, i'll continue to observe and discuss and study, trying to pick the directions in which i'll change, and trying to make tomorrow better than today."	high
"he was going to give us valuable information for her."""	high
"""it's far from a 'penchant,' arthur."	low
one of the most interesting sites in the new territories is tai fu tai, another rare survivor, this one a mansion that belonged to a confucian high official.	high
secret hotels in irish countryside	low
whole foods markets, with 133 stores nationwide, also does not sell chilean seabass.	low
"for others, ""families"" are the counselors are housemates at the group homes where they live."	high
i travel way too much.	low
the perfect fourth in fact generates much of the motivic and harmonic material of the entire movement, and its importance is immediately evident in the introduction with the opening bass motive.	high
"""hermaphrodites of the mind,"""	low
life in gaza steadily worsens	low
it tells viewers: aha, this is the person we are talking about.	high
"""good."	high
day care for young children	high
when the bomb exploded as planned 1,890 feet over hiroshima, tibbets' mouth tingled, and he tasted the lead fillings in his teeth.	low
sarah transferred the glass to my free hand and pulled me away from the bar for more introductions, with alexis trailing after us.	high
i was discouraged and frustrated.	low
zheng shook his head and picked up a handful of candied pecans from a little dish on the end table.	low
not as developed as taipa, it offers the joys of sand and sea and is known for its beaches.	high
what?	low
anti-u.s. attack videos spread on the internet	low
in this particular movement, bartók feigns moving to the tonal dominant, c, for the second theme before reinterpreting c as a chromatic passing tone between d♭ and b—this and other subtleties shown in example 2 will be explained in detail in later sections.	low
"we don't – """	low
"""i have a feeling that she was worth the trade,"" i added."	high
cooking defines sephardic jews at sukkot	low
but since his fall the year before, roy had been shuffling and doing what he was told.	low
simply fill out the enclosed card, and we will see you at the grill!	high
this wasn't the best of neighborhoods.	low
north korea claims nuclear test	low
when you give to big sisters, you can get 50% back!	high
and they didn't listen to the recommendations of the alaska department of fish and game, which opposed this legislation!	low
but to the thousands of people living there, the loss of the mills was a devastating event that sent shock waves through their economic, political, and social futures.	low
then she clapped her hands and brought in the barber.	high
