sentence	label
more modern, but just as dumb.	high
mama kept her mink jacket, a family hand-me-down, safe from time in a stopbox, and lent the capturador to my uncle for his stamp collection.	high
seeing as since the time of aristotle, form was valued over that of color, the arts which did not require color to be enjoyed were perceived to be that of a higher form.	high
call it serendipity: a missing piece of washington's war tent is found	high
"""i found your vampire,"" she said, ""but he might know that someone's looking for him."	low
mayans gained formal recognition in 1995 as the majority population in a precursor to the 1996 peace accord; by 1999 its government floated a referendum on an indigenous bill of rights resembling that codified in the colombian constitution (warren 2002: 157-158).	high
"""this is a silverplate request,"" he said."	low
we also agree that the law needs streamlining.	high
"alexis left."""	low
make our society better.	high
i raised the stake; he drew back the dagger for a slash that could doubtless open my neck from throat to spine.	low
i've never been there, but ever since that mad, possessed american history professor i had, i've been haunted by detroit.	low
in this example, the barlines divide the formal sections of the piece (introduction–exposition–development­–recapitulation)—so we can immediately see that the tonic f is not established until the exposition begins.	low
managua journal: hold the mojito and margarita, nicaragua has el macu	low
you will need a visa to enter china (see page 109 for information).	low
"he was going to give us valuable information for her."""	high
he queried, indicating the pages he held in his left hand.	low
"""oh..."""	low
did you hear what the captain said earlier?	low
i put away the cell and used the motion to cover checking the knife in my sleeve and used one leg to check the other in my sock.	high
i sighed.	low
when i'd posted on facebook that i was coming to town, no fewer than three people told me i just had to visit the tupelo honey cafe .	low
'cagney & lacey' finally coming to dvd	high
to most foreigners, this unique art form is likely to be inscrutable at first exposure, but everyone can appreciate the spectacle and the elaborate, glittering costumes.	high
i did not listen.	high
singer on cowell: glad he was mean	low
it was rebuilt from shell to finish by his first class and was included in the district's millennium celebrations.	low
hippy (home instructional program for preschool youngsters) for families.	high
then he landed heavy beside me and i scrambled to stand.	low
after our caseworkers meet with these families and their children they often find they lack even the basic necessities such as cooking utensils, beds, cleaning supplies, etc.	low
i wanted to slug him, but he had the keys to the car back and i figured i'd humor him while i figured out how to get them without violating my parole.	high
"in his book the symposium, plato wrote ""those who are halves of a man whole pursue males, and being slices, so to speak, of the male, love men throughout their boyhood, and take pleasure in physical contact with men"" (qtd. in isay 11)."	low
early tales of madame white snake appeared in china as early as the song dynasty, and initially her portrayal was fairly direct, as a villainous demon who drains the life force out of her human husband.	low
what could be more spectacular than the 9/11 attacks?	high
as we sink into our own ruins, the dark horse rides on america!	low
however, to american companies already suffering financial setbacks, outdated machinery, and fierce competition, this lack of demand was an inconvenience they could not afford.	low
stores do not open until 10am or later, but shopping goes on into the evening, up to 9:30pm.	high
please take a few minutes to mail a donation to pleasant run.	high
fortune: india the superpower? think again	high
macau, now the chinese special economic zone of zhuhai, is becoming something like a boomtown as an exporter of toys, furniture, and electronics.	low
infiltrating insect societies, however, is much simpler.	low
but it said that severance payments to those executives not staying with the company will reduce first of america's operating results for 1989 by $3 million to $4 million, or 15 cents to 20 cents a share.	low
department stores.	low
while the material occasionally departs from this f in measures 76-94, these departures are all subordinate to the prolonged f.	high
"""of course,"""	high
passed unanimously out of the california assembly and senate, ab 1798 now awaits the governor's signature, which it will surely obtain.	high
his eyes had been treated and darkened to a rich purple to disguise the brilliant golden yellow color that would mark him as an alpha arrallin, and leader of his hive.	low
a job worth doing is worth doing crappily.	high
"""yes, nana."""	low
diplomat acknowledges us arrogance in iraq	low
"""that i would not dream of submitting one of these corruptions of literature to any publisher."	low
now the n'apulcans profit from their hispanic siblings.	low
"this ""temple of green pines"" is a spacious complex containing temples and pavilions, statues, and gardens."	high
i'm almost done, and the happy ending is just falling into place.	high
svindal claims are golden double	high
marijuana helps ease hiv nerve pain, study says	high
why we love julia	low
did this with my aunt in griffith park after the last bout of fires.	low
his claim that it is possible to purchase ammunition in supermarkets is independent from that claim.	low
they help in remembering steps in a ritual or ceremonial gestures.	low
tasha oohed in awe.	high
"""okay, you might feel silly, but just turn three times to your left."	high
still not convinced?	high
in the 19th century it became fashionable for bourgeois women to dress in white, while men dressed in black (wigley).	low
it is something which speaks to the senses, not the mind, it is external and therefore secondary to life.	low
wednesday, 26 may 2010	low
"indigenous cosmology, or ""cosmovision"", is difficult to translate into romanticized languages; it maintains a concept of culture, defined as ""the form of behavior resulting from a permanent harmonic relationship with nature"" (gow and rappaport 2002: 58) and view of history as cyclic that is often at odds with western modes of thought."	low
"""no, but we got a tip that he might be in your club."	high
research supports medicinal marijuana	low
a participant in a goodwill program rushes back from a job interview to share the results with his classmates in our desktop publishing training program.	high
causeway bay also has a variety of bars and clubs.	low
anyone who takes this plunge is risking their life every day, betting on a future that may take a long time to arrive.	low
"j. philip richley, a union member and organizer of many attempts to save 5the mills, has summed it up thus: ""you just can't solve a nation-wide problem in a single city."""	low
she took a sip of her drink, plain water because, she had explained earlier, she had never liked the taste of alcohol, then fixed her gaze on me.	high
in the mid-1980s, wynn began plans to reinvigorate las vegas with a new resort.	high
"the onic of colombia lacks legitimacy precisely because it is perceived as not ""indian enough""; it embraces the use of spanish and western discourse, leading to distrust among indigenous peoples (jackson 2002: 85)."	low
this logic does not soothe her; she says i must wait three weeks.	low
when you and i help somebody find a job, one more person joins the ranks of tax payers, fewer tax dollars are spent on public assistance and businesses gain another consumer.	high
now he needs to follow through with action, to keep demonstrating that his core concern is coming up with the best possible plan, not simply keeping the issue on hold until after this fall's election.	high
enclosures	high
terai protesters hail 'historic' victory over government	high
"""bleak,"" commented zheng."	low
taking a cue from california, more politicians will launch their campaigns by backing initiatives, says david magleby of brigham young university.	low
nepthys shook his hands at me like he wanted to wrap them around my neck.	low
i slowly returned my attention to the conversation and was pleasantly surprised to find that it had turned to a heated analysis of a recent abstract film—done in the style of old flatscreen movies—that i had seen during off-time at geminia station.	low
introduction	low
they were always my favorite part of the greek myths i read in elementary school.	low
"malaquez said, ""your pet?"""	low
i learned this from a skull shard rongorongo, they aren't all writing language.	high
a simple contact system for communicating with other people on the ship.	high
"this is the big mission."""	high
previously, it offered $13.65 a share in cash, or $29 million.	high
dispute over iraqi cleric, said to have gone to iran	high
"""i don't think so."""	low
and tasha?	low
this is positive proof that big sisters one-to-one mentoring program helps change lives.	high
and in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new museum of modern art and the many galleries that display the work of modern irish artists.	low
this, american glory?	low
japanese whaling ship won't accept help	low
wilkinson sets record in tame win	high
no exceptions.	high
the business and financial center and the signature soaring architecture are on hong kong island.	high
that is potentially a problem because chilean seabass are a long-lived species -- living as long as 50 years -- and reproduce slowly, said susan buchanan, a spokeswoman for the federal government's national marine fisheries service.	low
"a person is never ""done,"" and so, i'll continue to observe and discuss and study, trying to pick the directions in which i'll change, and trying to make tomorrow better than today."	low
"but this prestige has nothing to due with the law that demands ""napa valley"", in addition to simply ""rutherford"", be placed on these wines."	low
and what happens to adrienne?	low
whereas the mayanists benefit from a single main identity, those of colombia must operate under historical differences between the various ethnic groups (jackson 2002: 109).	low
amanda bates november 11, 2008 madame white snake: east asian femme fatale of old	low
"""the ship i was on, i guess that's what happened, too."	high
before 9/11, terrorism was confined to a small number of extremist individuals, loosely linked by radical islam and hatred of israel and its sole supporter, the usa.	low
they gazed at each other, lost in the rapture of love based so deeply within their hearts that they had never seen it before.	high
i figure it can't be worse than the lethal injection that's waiting for me at dawn.	low
i was intrigued.	low
bring binoculars.	high
"""i don't know,"""	low
minister slams airlines on carbon	low
"""i'm here to see isis."	high
this is where we need your help.	low
i saw men three feet tall with dusty black skin and eyes that shed yellow light.	low
fine.	low
perhaps then, it is a combination of some of these?	low
teen allegedly armed by mom turns self in	low
us to prod nato allies for more troops to defeat taliban	high
he sounded certain.	high
catharine r. stimpson dean	low
"""you'll be used to the sensation in a moment."""	high
i will include one example:	high
cheung chau becomes the center of hong kong life once a year, usually in may, during the bun festival, a folklore extravaganza (see page 89).	high
parachutist dies at bridge-jump festival	low
"tell me, or i'll kill --"""	high
these past few years, 'eminent domain' has become a libertarian property rights flashpoint, since the kelo v new london, ct, case concerning urban renewal polemics.	high
within a hundred yards of each other.	low
for every dollar of public support goodwill received last year, we returned $1.59 to the community in the form of earned wages and reduced public assistance payments.	high
"""those who are halves of a man whole pursue males, and being slices, so to speak, of the male, love men throughout their boyhood, and take pleasure in physical contact with men"""	low
this section returns to the calm simplicity (and tempo) of the second section, though apart from affect there are no references to that section.	low
guangzhou was china's major seaport for 2,000 years and the center for european traders in the 19th century.	low
i thought that i could feel a slight itching.	low
"""come on, let's get you a glass of champagne."""	high
he turned to me.	high
then my eyes opened and amy handed me the hammer and stake.	low
it would be a shame to lose that talent, though.	low
the hong kong international film festival takes place in april.	high
, she --	low
the relationships that are formed provide strong foundations from which healthy values and strong self-confidence can grow, helping youth become strong, independent adults of tomorrow.	high
"""i am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the american public,"""	low
johnlopresti said...	low
photos and documents tell the life story of the physician-revolutionary-statesman, who lived for a time in macau, but never in this building.	low
"""night comes quickly here,"" said nepthys quietly as he came out behind me."	low
"he began by telling us, ""do not take any of what i say on faith."	low
he knew it was too late to explain that he was trying to get a smile out of roy.	low
inside is a collection of ceramics, carvings, and furniture.	low
"let's hurry."""	high
today we are asking you to take a few minutes to consider making a contribution to pleasant run to help the 1,500 children families we care for.	low
they nodded.	low
do you work for fedex?	low
"it's very reassuring that i'll not only be an outsider but a curiosity."""	low
"it is not explained what ""normally"" is supposed to mean, but that claim flatly contradicts the statement of the bank official in the film."	low
he should be.	high
six weeks of learning and exploring, sports, arts, and fellowship.	low
"""so you drew this?"" i asked vaguely, slow to catch on."	low
michael was born with cerebral palsy.	low
without an industrial or a residential base, commerce shrank considerably.	low
the third section of the development takes the trombone motive from the transition between the first and second sections of the exposition shown in example 12, transposed to begin on f, and turns it into a fugato sequence, reproduced in example 17.	high
for the purposes of modeling antie, i will assume that the switches between these behaviors are permanent, irreversible and partly a function of age, with new foragers being activated by returning successful foragers.	low
constructed in wood, brick, stone, ceramic, and bronze, this is a work of extravagant beauty, uniting many ancient art forms.	high
las vegas with a vision	high
iraqi death toll exceeded 34,000 in 2006, united nations says	low
"""okay,"""	low
it was just a little set-up where someone had stacked a few crates and brought something alcoholic to share, mostly beer.	low
around the time of the transition there was much speculation about how things would change.	low
last i checked, greed, sloth, hubris and waste were all pretty universally human traits, and i see no halos around either libertarians, dems or even anarchically green-at-heart.	high
china successfully launches two satellites	low
philippine anti-terror law delayed until june	low
about $150,000 dollars at this morning's rate.	low
behaviors will be coded in interactive c, for which some pseudocode is included.	low
i whirled and dropped in time to see the vampire shoot over my head, leaping like a panther.	low
study: on-the-job naps might help heart	high
adrienne focused on zheng.	low
leaving the circle of ashes, he stood and turned towards the woods, in which it was his habit to walk when in a pensive mood.	low
"""yes."""	high
oshkosh truck attributed the downturn in its earnings to higher start-up costs of its new chassis division, a softer motor-home market and higher administrative costs of compliance with government contractor regulations.	low
he started walking down the steps and around a corner.	low
texan allegedly joined somalia rebel plot	low
upjohn officials said they couldn't estimate the size of the charge until they determine which employees, and how many, will participate in the retirement plan.	low
sony columbia acquisition corp., formed for the columbia deal, will formally take ownership of the movie studio later this month, a spokesman said.	low
investigation of child porn site hits 77 nations usa today	low
"""thanks, dvorov."	high
george is doing what he's supposed to be doing because god is blessing him and he's sure blessing me.	high
get ready for the earnings	high
north korea aid demand stall talks	low
"""you just can't solve a nation-wide problem in a single city."""	high
walking outside, i was shocked to see that it was already dark.	low
"""so you don't think our kids say to themselves, gee, dad goes off to the factory every day - he builds missiles."	high
"i shouted, ""where is she?"	high
nepthys walked straight past him and i tried to keep up, taking amy's small hand so that she wouldn't lag behind.	low
this is one valid criticism, but far from the deliberate distortion you make it out to be; rather, it is an example for how the facts can sometimes be easy to miss with moore's fast pace editing.	low
his pen flickered forth, words dancing out from its nib.	low
the small chapel of st. francis xavier is dedicated to the 16th-century patron saint of missionaries, and has on display the elbow of the saint, along with the bones of numerous japanese and vietnamese martyrs.	low
egyptian courts are neither fair nor independent.	low
facebook fans: you get what you pay for 24 mar 2010 by rick	low
we're a pretty kind 'bully'	high
canete wins inaugural joburg open	low
on weekends, instead of driving to the park, hop on your bike and go exploring.	high
"""i need more capacity in that end of the market,"" he said, ""and this is factory is critical to meeting that growing demand."""	high
they believe that if prescriptive authority becomes the norm, biomedical requirements will inevitably seep into the psychology curriculum, at the expense of traditional psychological science and methodology.	low
reed international plc said that net income for the six months ended oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share.	high
again, tokhtakhounov voiced his need to have his french visa extended, and he said anissina had tried to help him but gailhaguet had thwarted her.	low
the technology is certainly available.	high
was this some crazy treasure hunt?	low
6 dead after utah mall shooting rampage	low
"""that should help,"""	low
'blazing angels' for ps3 fails to soar	low
"""that it is,"""	low
"are …look, are they as bad as people in my world think they are?"""	low
"a very important point to remember: while large ""commercial wineries"" (factory wine producers) may have the ability to market their own wine, smaller growers whom you seem to be so concerned about do not have the proper infrastructure to allow wine sales on line in many cases, let alone having their own transportation infrastructure."	high
the second theme is tranquil and harmonically simple, which is in stark contrast to the first theme.	high
with our volunteers, we maintain 1,400 miles of trails.	high
a total of 31 state psychology associations have task forces dedicated to developing and lobbying for prescription-privileges legislation.	low
bosses sleeping on idea of letting workers take naps	low
bikes are cheap: you can get one at your local thrift store for $5-50.	high
"""so dear a friend is always welcome to my counsel and my home,"""	high
"""hah!"""	high
letters and petitions were all very well, but they did little to improve the situation.	low
"""i wouldn't know,"" replied allan dryly, before continuing in another tone entirely."	low
ninety seconds from the bomb drop, tibbets put the plane on auto-pilot.	high
""" --was kindly received,"""	low
collectors' web sites have surged with speculation about the sale price, and enthusiasts even organized betting pools.	high
without fertilization, it deteriorates shockingly fast.	high
petitions, protests, rallies, collectivization, and even the takeover of a steel company's headquarters were all attempted in a desperate movement by those in the industry to preserve the only source of employment that this town had.	low
"he flipped pages to another image, ""but notice something here in the arrangement of the moai."	high
"this is my favorite line in the whole nyt article: ""sarah mcgrath, the editor at riverhead who worked with ms. seltzer for three years on the book, said she was stunned to discover that the author had lied."""	low
the rules of the game were that chad had to keep everyone away from his fort and away from his tumbleweed flag.	low
"friends like you make it possible to give the gift of ""second sight®""."	high
his current class is rebuilding a black one.	low
over 150 girls are currently waiting for a big sister.	low
as you get off, the 52-story jardine house with porthole-shaped windows catches the eye.	high
for more than a century, the most exhilarating way up victoria peak has been by funicular.	high
presto! he's batman, then magic man	high
"for every dollar donated to goodwill in 1998, we helped our ""graduates"" earn an estimated $102."	high
-- carl sagan	low
"""bleak,"""	low
slain amish girls laid to rest	low
the nasa and guambiano have stood in opposition since pre-colonial times; therefore any coalition between the two advocacy groups is tenuous at best (rappaport 2005: 2).	low
crystal ortizz said... quite informative blog.	low
vegetables may boost brain power in older adults	high
today, i kept it simple.	high
i'm staying in town.	low
"""we have alleged no connection between this man with any officials other than with russian federation officials,"""	low
she had not come home when i woke in mid-morning.	low
i hazarded a guess.	low
"""i don't know."	low
she asked adrienne.	low
published 10 times a year, each issue is crammed with dates and detailed descriptions of amc activities.	low
sincerely, president	low
by scott montgomery washington	high
"now, can we get going?"""	high
eventually, some religious leaders involved in the ecumenical coalition joined forces within community members and former steel mill employees to create the save our valley campaign.	low
"why has the ""rust belt"" come into being?"	low
during this holiday season, we must not forget the wildlife species that depend on us for their survival.	high
well, if she didn't pan out, she'd be terminated.	low
"workers probably switch to patrolling based on their perceived life expectancy and as a function of a gene whose expression changes between young and old ants, and this is easily emulated using a clock pulse counter in antie's cpu that will count its ""age"" since last boot."	low
montedison currently owns about 72% of erbamont's common shares outstanding.	high
it seems like a complicated partial version of that, created by the same genius quants who gave us the mess on wall street, that is designed to generate large fees finance types.	low
the $6,500 tree is designed to send continuously changing colored light to dozens of fiber-end bunches.	high
these are the attributes we want all children to have.	high
baseball: rogers enjoys his muddied streak	high
none	low
"later, i said, ""you've been chosen to succeed the emperor."""	high
while the repartimento was originally used to repress the indigenous groups, it is now used to support them: resguardos, or communally owned plots of land, are granted to communities.	high
at this point, planners have focused on short-term repair of path and subway lines, with medium-range proposals being shopped in washington that could untangle the disorganized web of subway lines downtown.	high
sharks kill four people in 'dull' year	low
i want to show you that mound.	high
the main focus of tbr, however, is not selling bikes.	low
a sharp, flat, flint rock split tucker's forehead and was buried deep and solid like a part of a halloween costume complete with a drop of blood just starting down toward his nose.	low
next to the jardine building is exchange square, a complex with a large shopping mall; just behind it is the general post office with a philatelic center on the ground floor.	low
this is the seat of his holiness the sakya trizin in the united states, a tibetan buddhist monastery established nine years ago.	low
there was only one chair, so i sat on the edge of the bed as he handed me a book open to a picture of some sort of stone tablet.	low
"show me around, and then i shall decide."""	high
to avoid bumping into things (including other ants), antie be provided with an escape function.	low
japan's economy grows	high
"""knows my name very well -- he tried to help me, and later he made stuff up to scare you so you would not connect me to him even more."""	low
on 1 july, 1997 the british crown colony of hong kong reverted to chinese sovereignty as a special administrative region of the people's republic of china.	low
at least astro could drink water from a puddle near the stake he was chained to.	low
the jameson grill has been designed to be nothing but fun for you, your family, employees, and maybe even your neighbors.	low
the lightscreen had proved singularly unhelpful.	low
nepthys urged me on from the back of the room, then made a turn out of sight.	low
but money gives us the power to protect and defend the voiceless.	high
and when i'm in the area again, i'll go out to belle isle and think long&hard about the future of american cities--as i'm sure you do occasionally too.	low
i glanced back over my shoulder.	low
"""one hundred and forty-seven is a magic number,"""	low
study finds gritty air raises heart disease risk in older women	low
it was kids shooting kids.	low
leaning from the rough-hewn window of one building on our right was something with long, green hair draped across the seven gangly arms hanging from its windowsill.	low
joe sambito.	low
the science museum in tsim sha tsui east allows children to get their hands on over half of its 500 exhibits, while the nearby space museum has regular screenings on an enormous omnimax screen in its space theater, making the night sky come vibrantly alive.	low
"emil malaquez."""	low
i danced with rachel for a while, but then something by the bar seemed to be pulling her eyes.	low
"""and you as well?"	low
do we still have fertile backyard gardens, filled with the composting of the age?	low
"apa online. 2003. american psychological association. <http://www.apa.org>. bailey, j. m., and r. c. pillard. ""a genetic study of male sexual orientation."" archives of general psychiatry 1089-1096 (1991)."	low
"""please."	low
"""time passes in a weird way here."	low
as we left the bar, i asked to see the rock.	high
and one we will keep for as long as there are people like you who care about our country's wildlife and wild places.	low
russia to strengthen its military muscle	low
"she screamed, ""i haven't socialized with terra's elite for most of my life!"	high
i bet his hide-out is nearby, too.	high
then we went out for a late swim.	low
if we eliminate the legitimate grievances, we have eliminated much of the motivation.	high
it's hard to believe that the holiday season is only two months away.	high
intending to ease consumer access to mental health care, new mexico legislators in march passed a law allowing psychologists to prescribe psychotropic medications, such as antidepressants.	high
kim, 24, is a right-handed pitcher from seoul.	low
kitsch is vicarious experience and faked sensations.	low
planned cesareans not risk-free, group warns	low
regionalism	low
for the first time, she looked vulnerable.	low
hollywood road in the mid-levels above central is the most famous antiques street in hong kong.	low
i pointed.	high
vandy has big plans	high
in this particular movement, bartók feigns moving to the tonal dominant, c, for the second theme before reinterpreting c as a chromatic passing tone between d♭ and b—this and other subtleties shown in example 2 will be explained in detail in later sections.	high
that's one of the reasons  shaq's been a huge hit on twitter .	high
many stores will pack and ship purchases.	high
sincerely, judy laikin, chair auction '99 sponsor committee	high
"now my guide dog, franklin, walks me"" says sead."	high
israel intensifies military flights over lebanon	high
"it was not until 1829 that rafael rivera, a mexican scout, found a spring-fed valley and dubbed it las vegas — a spanish name that leaves many modern visitors wondering exactly where ""the meadows"" really lay."	high
the struggle against the drug lords in colombia will be a near thing.	low
the remainder she returned to the native paiutes.	high
second hanging also went awry, iraq tape shows	low
"there simply is no audience for fairy tales – no literate audience, at least."""	low
asphyxiating my mind.	low
please take a few minutes to send a donation to help one or more of our children successfully cross that threshold into the future.	low
construction on hoover dam (originally boulder dam, subsequently renamed for the president who authorized the project) began in 1931 in a canyon 45 miles (72 km) southeast of las vegas.	low
second opinion: girl or boy? as fertility technology advances, so does an ethical debate	low
county, consumers learn absolutely nothing about the wine in the bottle.	low
please see your card carrier for additional information and instructions.	low
the question anirban mukhopadhyay of the hong kong university and gita venkatarmani johar of the graduate school of business at columbia university asked is this: what determines how many goals a person will set, and how successful a person will be at achieving those goals?	low
granted grading papers is important, but no fun makes for a boring life.	low
8) taliban and american aid.	low
won't central be crushed to learn that another gateway has yielded little more than a class f planet and a white dwarf system.	low
weekly nielsen will 'lost' find its way back?	low
chinese president arrives in mozambique, african tour nearly over	low
allan crouched over his desk once more, pen in hand and mind blank.	low
"""mind if i join you?"""	low
the people who believed that self-control is fixed were unaffected by order.	high
it is intuitively obvious that guns do not actually cause violence -- but it is equally intuitively obvious that they make the violence that is committed more deadly.	high
"""i saw him!"	high
"carbon offsetting was ""an unbelievably inefficient way of reducing emissions,"" she argued, and its effects were impossible to verify."	low
telecoms giant slashes 12,500 jobs	high
the play's second act concludes with the last fight between tasha and me.	low
i would gladly accept the sum of fifteen thousand dollars from prof lessig or anyone else to offset his carbon heavy lifestyle.	high
"""in the white painted room the clarity of spatial sensation and disposition was surest and most convincing, all the details of the form and color of the furnishings could be developed undisturbed in front of this background…in this a form was discovered which was completely convincing in its simplicity and which could be seen as one of the essential formulas for wall treatment in ""closed"" spaces"""	high
"if we only had a human on our staff, we could have done so ages ago and sold it off, but we have no such luck."""	low
space life search turns to tv	low
addressing a meeting at a neighborhood center, a goodwill staff member tells the audience how goodwill can help them find and keep jobs.	high
in 1904, the narrow, double-decker trams ran along the waterfront, but land reclamation has placed them far inland.	low
i demanded, squeezing his throat until he began jerking his head madly at the sculpture.	high
watch the fantan dealer for a few minutes and you'll almost be an expert: it's simply a matter of how many odd buttons are left after he has divided a pile of them into groups of four.	high
the last thing i remember, i was tearing down the corridors.	low
"as reinstalled in washington, the kitchen should be as we all remember it from countless tv shows, ""right down to the toothpicks."""	high
"a grand colonial house, fully restored and outfitted with period furnishings, provides the centerpiece for this expanding ""cultural village. """	high
this is why bailey and pillard found in their study that while they was a greatly elevated chance that two males sharing the same genetic makeup would also share the same sexuality, this was not the case 100 % of the time.	high
we have already mentioned that the first theme group is in f—this is made clear from the onset, both in the melodic line and by the f minor triad that occurs on the downbeat of measure 77.	high
as it turned to the deeper woods, elder giants rose above him: a beech, smooth bark a gray-green pennant hoisted on a slope and standing out between the dark, cracked trunks of the nearer trees; great pines, a few magnificent specimens still bearing the three-stroke symbol of the british king; a towering black birch, leaves impossibly high above him.	high
safe?	low
otters in post-valdez alaska are clawing their own petro-chemical-burned eyes out in pain.	high
"but you, yourself, owing to a lack of courage and spirit, fell victim to their temporary form"" ugetsu monogatari, 177-178. ."	low
during the 19th century, the center of iron manufacturing had gradually shifted from the far east coast (massachusetts and eastern pennsylvania) to the ohio valley pittsburgh regions of the northeast, including the mahoning valley and the hanging rock region of ohio and kentucky.	low
read about death & carnage in the shell shop , find out about the eco-friendly food scene , look at the pretty pretty sunset , or continue on...	low
in 1792, it was deemed that all gold and silver u.s. coins would bear the depiction of an eagle, but gold pieces were issued only after a gold rush boom in 1850.	high
it is neither grey white, nor vory white, but pure white.	low
he ran down a hallway and slipped behind one of the doors, but nepthys was close behind him and left it open for me.	low
workers from poland township would refuse to attend rallies with workers from campbell, and citizens of struthers would become suspicious of people from boardman, even if they were supposed to be working towards the same thing.	low
"""will you never leave me be?"	low
since the construction of the new macau-taipa bridge has allowed easy access to the airport, the population has grown to more than 30,000, with industrial development, new apartment blocks, and luxury resort hotels.	high
we do this through a wide range of programs including community- based, therapeutic foster care, group homes and our treatment center.	high
from its very first days the mahoning valley has been an area packed with small villages and hamlets.	low
and we face very wealthy opponents.	low
she opened the bowl and carefully, gingerly brought out a fat, dripping leech.	high
"""grilled marinated free-range chicken breast on sourdough with melted havarti, romaine lettuce and cranberry mayonnaise"""	low
but since his fall the year before, roy had been shuffling and doing what he was told.	low
audubon rescues endangered wildlife.	low
"""never,"" i said."	high
free will: now you have it, now you don't	high
students lose their rite of passage	low
in most cases where state laws allow shipping you can get a bottle of wine shipped from the winery of your choice.	low
'hey!'	low
james m. mcclelland president	low
the dayton democrat, who has traveled to other crisis points including sierra leone and north korea, will spend three days visiting hospitals and other facilities to seek understanding why aid has been ineffective in stemming malnourishment and other medical problems.	low
you'll also notice that gambling is a passion, whether it be cards, mah-jong, the lottery, or the horses.	high
"i want to do more traditional portraits."""	high
when you give to big sisters, you can get 50% back!	low
for the nine months, the company reported a net loss of $608,413, or 39 cents a share, compared with year-earlier net income of $967,809, or 62 cents a share.	low
nor did it cite a $1,590 oriental carpet that chang gave to torricelli's former wife, susan holloway torricelli.	low
he held a hand to his forehead, eyes closed and face flushed.	low
there was an ink drawing and writing in a tiny neat hand that i couldn't read from where i sat.	low
hank says he was a good cane traveler for 17 years — but felt his freedom was curtailed particularly when traveling.	low
i'm inviting you back to full membership for just $17 - 51% off the regular rate.	low
it was roy's favorite game.	high
drive a dogsled?	low
"archaeologists indicate that lamma has probably been inhabited for some 4,000 years, and the island is known as ""hong kong's stone age island. """	low
julia's composed near-nicoise salad	low
attempts to save the mills	low
ice stops trolleys cold	low
the plan was filed jointly with unsecured creditors in federal bankruptcy court in new york and must be approved by the court.	low
one, indygo in april adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.	low
ex-border patrol agent beaten in prison	low
this results in part from the ingrained influences of spanish colonialism: spanish continues to be associated with modernity and social mobility, whereas maya is seen as backward and inferior.	high
the interesting edwardian building was formerly the pathological institute, founded to combat the 19th century's 30-year-long outbreak of bubonic plague.	high
you can't squeeze blood from a stone, and you can't get big vegetable crops from sand dunes.	high
the energy challenge | exotic visions: how to cool a planet (maybe)	low
"""leaving your wife, i mean."	low
under matted hair, his eyes had slit pupils.	low
"""how is the writing these days, my dear mr. clemm?"""	low
membership in the audubon activist network will also be yours.	high
turkish writers say efforts to stifle speech may backfire	low
the patient is earth, and it's not getting better.	low
i want to pick up with tasha and me walking about the sleeping flamingo, and then, for the sake of literary convenience, to say that from a corner of the yard i saw a neighboring house, and the sight filled me with darkest forebodings.	low
"""i'm very good at making things happen this way."	high
at the next corner he tells five more.	low
karnes hated to pry, and skimmed over personal portions of the letters.	low
today, over 130 years later, the scope of the problem is greater than ever.	low
we can never leave.	low
bernard matthews to lay off up to 500 workers	low
what to buy	low
"""we're going to stop and turn three times widdersh – er, counterclockwise, then face east."	high
it was the only european gateway to china, and through macau flowed western technology and religion.	high
many members of the boys & girls clubs of indianapolis can't afford to go to camp without financial assistance, and that's why we need you!	high
"""you've got it all wrong."""	high
today our unique network of 10 huts and lodges—each a day's hike apart—stretches 56 miles through the white mountain national forest.	high
i thought about rachel; in the excitement, i had forgotten why we were chasing down vampire experts.	low
i categorized them based on their appearances, hoping i'd be able to pick them out of the crowd again later.	high
bill would strip convicted legislators of pensions	low
israel admits using phosphorous shells in lebanon	low
certainly, the colombian press is much in need of that.	high
though fights sometimes do break out with other red harvester ants from different nests, intraspecies interactions tend not to be aggressive (gordon, 11).	low
man, was it good to be done with that stage.	high
if ibm has miscalculated the demand, it will suffer badly as both the high operating costs and depreciation on the huge capital investment for the east fishkill factory drag down earnings.	high
second lesson -- keep the seedbombs in a shallow covered container .	low
vegetables may boost brain power in older adults	high
outside the terminal, you will find taxis as well as buses to all points (take 3, 3a, 10, or 10a to the historic center; exact change is required).	low
it would have been fair for moore to point out this possible misinterpretation on his website.	low
my wife and i have been doing so for a couple years.	low
i tried to keep myself calm.	low
"at 8:15 a.m. hiroshima time, the pneumatic bomb-bay doors opened and ""little boy,"" equivalent to 20,000 tons of tnt, fell out."	low
"""the captain?"""	low
sales for the full year were $6.6 billion, up 13% from $5.8 billion.	high
the feeling that you are a real partner in helping us achieve victories for wildlife is probably the biggest benefit of membership there is.	high
"""let's not get fucked up tonight, though, okay, rache?"	high
the only slight abnormality, though it is certainly not unheard of even in classical-period sonata movements, is the emergence of a new theme in the second section of the development.	low
lebron james was of course a trending topic and that hashtag was burning as well.	low
