sentence	label
the gideon putnam resort is right there..	low
"the girl and her family have not spoken publicly, but her parents issued a statement read at a community meeting saturday, urging everyone moved by the attack to ""please channel your anger into positive action."""	high
the girl was released from a hospital wednesday, but her recovery has only begun, police lt. mark gagan said.	high
the goal of the program is to provide a road map for associates detailing the specific skills required at each of the newly created levels - junior, midlevel, and senior associates.	high
the good news?	low
the gouverneur resident said she thinks she will receive more than 20 percent of the vote, based on several factors, including her performance during a thursday debate.	high
the government needs permission for its state aid package for the banks from european competition commissioner neelie kroes.	high
"the government's decision to dismiss nutt came after he wrote a paper for the centre for crime and justice studies (ccjs) at king's college london that questioned the ""artificial"" separation of alcohol and tobacco from illegal drugs."	high
the government was at the centre of a furious backlash from leading scientists last night following its sacking of britain's top drugs adviser.	high
the government, which holds a 70% stake in rbs and a 43% stake in lloyds after last october's bailouts, could announce the sell-off plans as early as tuesday.	high
the government, which holds a 70% stake in rbs and a 43% stake in lloyds after last october's bailouts, hopes to announce the plans on tuesday.	high
the ground operations team is modifying pad b for the ares i-x rocket launch.	high
the group includes a young mother riding a boat for the first time in her life, a veteran of the navy remembering her love of the sea, and a man trying to escape a troubled neighborhood to provide for his siblings.	high
the group violently seized control of gaza from abbas' forces two years ago, leaving the palestinians with rival governments.	high
the handles crossed at his chest, he pushed outward, propelling the boat forward, lifting the oars from the water as he felt it surge forward.	low
the head of the world health organisation, margaret chan, was in havana last week and announced that cuba should start receiving international swine flu vaccines within a month.	high
the hedge fund is not implicated in the scheme in any way and received a no-action letter from the sec, confirming that it is not a target in the investigation, said george hamel, valueact's co-founder and chief operating officer.	high
the hiccup is when i click a hyperlink in thunderbird, konqueror pops open and takes me to the website.	low
the highest number of incidents of violence has taken place in four worst-affected states -- chhattisgarh, bihar, jharkhand and orissa -- where 2,212 people lost their lives from january 2006 to august this year.	high
the home office promised in june to investigate possible links between pirates in the gulf of aden and somali terrorist movements such as al-shabab, widely thought to be part of al-qaida.	high
"the home secretary asked nutt to resign because he had ""lost confidence"" in his ability to give impartial advice."	high
"""the home secretary's decision to force the resignation of the chair of an independent advisory body is an extremely serious and concerning development and raises serious questions about the means by which drug policy is informed and kept under review,"" said harry shapiro, information director at drugscope, the independent body that tracks the price of street drugs."	high
"the house also came up with a separate ""doc fix"" bill that would suspend cuts in medicare payments to doctors."	high
the house bill unveiled last week, for instance, provides for approximately $400 million more for massachusetts each year in medicaid payments which would help underwrite health care reform here.	high
the house bill would also let massachusetts run its connector independently rather than force it to join a new national exchange, aides said.	high
the house bill would send massachusetts roughly $460 million in medicaid money in each of the first two years and $380 million a year thereafter for massachusetts, plus an additional one-time payment of $350 million to $650 million, according to the office of us representative edward j. markey, democrat of malden, which said it obtained the figures from state medicaid officials.	high
the house just released its final bill on thursday, and the senate is still melding the finance committee's proposal with one crafted by the committee on health, education, labor and pensions.	high
the ibook i own is this model.	low
"""the important thing ... is to get into the negotiations,"" she said."	low
the info in the display (title, ...) is not fully displayed (top cut off).	low
the information now given to women has been criticised for advertising only the benefits and not the risks to encourage women to be screened.	high
the initiatives have stirred some concern in the city, headquarters of london's leading law firms and maritime insurance groups.	high
the iron lung, an antiquated device which uses pressurised bellows to force the lungs to breathe, was middleton's best treatment option.	high
the issue is when i change the window manager to anything other than beryl.	low
the ivy is the jewel in the crown of the hemmes family hotel portfolio and is popular for a-list functions and parties.	high
the job includes reporting and writing for reason and reason online, and helping with research, proofreading, and other tasks.	high
the jobs report on nov. 6 may also show factory employment dropped by 46,000 workers last month compared with a 51,000 decrease in september.	high
the joliet man said he wanted to celebrate five fallen marines when running in the 5-kilometer race of the dead in the primarily mexican neighborhood of pilsen, surrounded by jaunty mariachi music and playful skeleton figures meant to mock death.	high
the jury is still out on the senate side.	low
the justice department said the six sent to palau had been cleared for release by the bush administration after deciding not to treat them as enemy combatants anymore.	high
the killings sent a chill through peasant activist groups that often have a testy relationship with the mexican government.	high
the lady that i did the phone interview with told me that i am a very positive person and that i would be a great cast member in the program.	low
the last soviet leader also remembered two absent cold war leaders: former british prime minister margaret thatcher, who has dementia, and ex-french president francois mitterand, who died in 1996.	high
"""the last two was just seeing the ball in the air and making a play."""	low
the latest pmi number was higher than the median estimate of 54.7 in a bloomberg news survey of 10 economists.	high
the latter wouldn't be too good.	low
the leading candidates then were state rep. sylvester turner, an african-american democrat with solid name recognition; white, a lawyer and businessman with no history in elected office who blanketed the airwaves beginning almost nine months before election day; and orlando sanchez, a conservative cuban-american city councilman who had substantial support from republican donors and residual name-recognition from a narrow loss two years before to then-mayor lee brown.	high
the legislation, aiming to enhance diplomatic personnel management, is the first of its kind to regulate chinese government agents working in the 171 countries with which china has diplomatic ties.	high
"the lender said ""through the substantial deleveraging featured in cit's restructuring plan, whether completed in or out of court, the company is confident that cit will emerge as a strong bank-holding company with improved capital, liquidity and earnings potential."""	high
the linoleum floor, the milk glass doors, and the absence of computers, as well as the map on the wall that shows the soviet union and the gdr, or german democratic republic, as east germany was known, all provide a sense of stepping back in time.	high
thelocust:   quote: ok, that worked.	low
the long-frustrated reform groups were motivated to take the best deal they could get in the wake of ex-gov. rod blagojevich's dec. 9 corruption arrest and subsequent impeachment.	high
the mail on sunday spoke to colleagues last night who confirmed home secretary alan johnson, who dismissed prof nutt by email, was facing the prospect of mass resignations.	high
the mail on sunday understands tesco were 'deeply disappointed' when they were unable to reach agreement with mr blair.	high
the manufacturing index, released by the logistics federation and the beijing-based national bureau of statistics, is based on replies to questionnaires sent to purchasing executives at more than 730 companies in 20 industries.	high
the maoist movement first coalesced after a violent 1967 uprising by local communists over a land dispute in a west bengal village known as naxalbari, hence the name naxalites.	high
the maoists also killed 31 police officers from other nearby outposts in attacks in february and may.	high
the matter has drawn attention because it comes only two weeks after prosecutors charged prominent hedge fund firm galleon group's founder raj rajaratnam with insider trading.	high
the mdc has a long list of complaints it alleges are non-fulfillment of the global political agreement and wants resolved before it can participate fully in government.	high
the median estimate of 10 economists surveyed by bloomberg news was for an 11.8 percent decrease.	high
the meeting drove home the growing truth that even with his support from gays and greens, newsom had not dialed the megadollars necessary to run a statewide campaign against the better-known brown, who has turned into a virtual fundraising machine.	high
the ministry said it has initiated an independent judicial probe and an administrative investigation into the matter.	high
the ministry started an anti-dumping investigation into adipic acid imports last november.	high
the missing crew members from the marine helicopter are maj. samuel leigh, 35, of belgrade, maine, and 1st lt. thomas claiborne, 26, of parker, colo.	high
the modelling is based on three key assumptions: the cash rate rising to 5.25 per cent by december, 2010; unemployment rising by one per cent to seven per cent and inflation hitting 3.5 per cent over the same period.	high
the most famous us attractions (maid of the mist, cave of the winds) are open till october 24th.	low
the move to vaccinate children was backed by the royal college of general practitioners.	high
the national oceanic and atmospheric administration uses a measurement called accumulated cyclone energy, or the ace index, to determine a season's activity.	high
the nation's gross domestic product expanded 2.9 percent in the third quarter from three months earlier, the fastest pace in seven years.	high
"""the nature of the soil we have in the state, climatic conditions make anambra one of the worst hit areas when it comes to erosion,"" he said."	high
the naxalites have killed more than 2,600 people, including civilians, in 5,800 incidents in last three years.	high
the ncic database is a repository for criminal records and information on fugitives, stolen property and missing persons.	high
the new imacs now come standard with a bluetooth wireless keyboard and multitouch magic mouse.	high
the new york-based center for constitutional rights and the law firm kramer levin naftalis & frankel said palau has agreed to provide a temporary home for the three uighurs they represented while the united states continues to search for a country where the men can be permanently resettled.	high
the new york-based investor proposed this week to buy cit holders' bonds for 60 cents on the dollar in a tender offer lasting 30 days if they rejected the plan.	high
the next release of the open-source browser includes more flexible video options, better javascript performance, updated font support and single-click appearance customization through the personas skinning system.	high
"then he adds, ""it's funny because between the three of us, if you add up all the box office and dvd rentals and all of that, there's like $15 billion in that one scene!"""	low
then, if i just unplug the drive the usb, it stops humming.	low
then i got a problem.	low
then i realized a process had kept the port after i quit the script, and the prompt didn't return to the terminal.	low
then it did atz to gc89 with response of error.	low
the notion of app is changing.	low
then, reboot.	low
then, save it and create the new mount point so it can mount to it, assuming the new mount point is called /media/drive.	low
then, we actually scared a little boy.	low
then x wouldn't start so i did the work around to install fglrx then startx.	low
then you can spin the cube around and see each side.	low
then you have to configure the printer.	low
the obama administration has been criticized in some quarters for failing to act more forcefully sooner.	high
the obama administration has sent six uighur chinese detainees from the u.s. military prison at guantanamo bay to the pacific island nation of palau, the justice department said on saturday.	high
the obama administration imposed u.s. travel restrictions on members of guinea's military leadership and key supporters earlier this week.	high
the obama administration is set to decide by mid-november which of the remaining prisoners at guantanamo will face military commissions or charges in u.s. criminal courts.	high
the observer can reveal that the peer, who pumps millions of pounds into marginal seats but refuses to say whether he pays tax in britain, is flying william hague around the world and went with him on his recent trip to the us, during which hague met hillary clinton, the us secretary of state, and other key us figures.	high
the ongoing takeover attempt of our health care system is proof that congressman have regrown their tin ears now that they're back in the beltway bubble, insulated from constituents.	high
the only 2 reasons i found for a 0x0305 error are this:	low
the only bad part it, its online blogging.	low
the only chance of getting my boy to go with me would be going to some kind of electro-club.	low
"the only problem is, that if i remove the ""else"" the bloody notification icon disappears."	low
the only thing i had to change was the location of the icon...	low
the only thing i really had to change was /dev/ttys0.	low
the opportunity to run as the republican and independence party candidate to represent the 23rd district has been and remains one of the greatest honors of my life.	high
"""the opportunity to work in africa has been a career-long desire of mine and i will always be grateful to you for extending me the chance to attain that dream."""	high
the opposition crowd had turned out at the rally at conakry's main stadium to protest suggestions by captain camara that he would run for president in elections planned for january.	high
"the other downsides of screening, to be described in more detail in the advice, include missing some cancers and the anxiety caused by identifying others that do not exist, so-called ""false positives""."	high
the overruling of aircraft safety warnings by the ministry of defence resulted in the deaths of six british servicemen in a helicopter crash, a senior official has revealed.	high
the parachute system will be used to recover the first stage of ares i.	high
"""the party's young members... have a clear vision for the nation's future, and propose new ideas to deal with the reality,"" he added."	high
the pieces of the massive $2 billion tower, however, remain in a chinese dry dock as bridge officials try to satisfy their questions over the quality of the welds.	high
the plans come amid growing concern about the number and severity of infections in children.	high
the plants have been managed poorly, and some clerics have declared the reuse of wastewater to be a violation of islamic principles.	high
the police source said cocaine is no longer a wealthy socialite's drug and is widely embraced across the population.	high
the poll of 800 registered voters, interviewed by surveyusa from oct. 26-28, gives democrat garamendi a 10-point lead over republican david harmer.	high
the pre-budget report, expected early next month, is likely to retain the pledge made in the spring to halve the public spending deficit, currently £175 billion, by 2014.	high
the previous six games for notre dame (6-2) were nerve-wrackers decided in the final minutes.	low
"""the prices are just good here. you can't beat them,"" peterson said."	low
"the prime minister is keen to use the autumn pre-budget statement to announce a new ""fiscal stimulus"", with billions of pounds of extra money for housing, infrastructure projects and training."	high
the prime minister of belize, dean barrow, has pledged to resist any attempt by ashcroft to reclaim the cash from one of the most impoverished countries in central america.	high
the prime minister's attempt to boost his image suffered a humiliating blow last night after it was disclosed that he struggled to find anyone to take on a plum post as an £80,000-a-year downing street spin-doctor.	high
the printers windows should show up.	low
the problem before was there, because when zenity failed to start correctly, your script would enter an infinite loop	low
the problem was the line	low
the problem with the command suggested is that it promts for the <directory> at the end of the command.	low
the production had failed to build a strong advance sale and grossed only about $124,000 for eight performances last week.	high
the projected drop in employment would be the smallest since august 2008, indicating the labor market is deteriorating at a slower pace.	high
the project wasn't able to keep my full attention beyond the ability to simply connect, which i did.	low
the proposal would limit donations to candidates to $5,000 each for the primary and general elections from individuals, $10,000 from corporations and unions and $50,000 from political action committees.	high
the puzzlers are eventually due to be assisted by a computerized machine, known as the e-puzzler, developed by scientists at the fraunhofer institute, the same lab that created the mp3 format.	high
the puzzlers work in a former asylum seekers' application office in zirndorf, a small town in deepest bavaria.	high
"(the question is, what does ""remove"" mean here; does it mean unmount? or..?)"	low
the ranking is based on a composite of total offshore activity and measures such as whether a jurisdiction obtains beneficial ownership information about companies and the degree of cooperation in turning over requested financial information.	high
the rape finally stopped, around midnight, after students at a house down the block heard of what was going on and called police.	high
the reaction from feminist women when told to quit whining?	low
there are additional signs south korea's economy is recovering.	high
there are a few (maybe 40?) free parking spots on the shoulder of the parkway in the state park.	low
"""there are always demands made in any negotiation that are not going to be fully realized,"" she said."	high
there are no walmarts in nyc.	low
there are several motels in the area, some right on the river which are quite nice from the outside.	low
there are sightings posted every summer.	low
the reason for this email is to ask you to keep this story alive for mr. hoffman.	low
there, authorities booked him on two counts of aggravated assault and transported him to a maricopa county jail in phoenix, police said.	high
there could be further divestments required of rbs but these are not expected to include its extensive activities in the us, including its ownership of citizens bank.	high
there has been speculation that johnson might be forced to change his request to nutt to quit if a sufficient number of council members came out in his support.	high
there have been 800 reported cases of the flu in cuba, including seven deaths.	high
there have been numerous allegations of abuses by the de facto government, including arbitrary detentions and the use of excessive force by troops.	high
"""there is a commission that should have been set up, the media, commission, it's taking long because if it was in place it was supposed to deal with whatever issues related to media complaints."""	high
"""there is a delicate balance to strike between showing leadership in this area and facilitating a scientific debate."""	high
there is a desktop integration mentioned for gnome, but the files you download include desktop integration for kde as well.	high
there is a great post i would refer you to:  http://ubuntuforums.org/showthread.php?t=516747	low
there is also another file called .xsession-errors that will give us some information.	low
"""there is a need to check large scale religious conversion being carried out in the country through inducements by incorporating the provision of embracing any faith before a competent authority,"" singh said addressing the 'amrit mahotsav' of senior bjp leader kailash narayan sarang, here last night."	high
there is an unlit trail that shortens the walk to these motels.	low
"""there is an urgent need for countries like australia and germany to offer permanent refuge for not only the uighurs temporarily resettled in palau or still detained at guantanamo, but also detainees from countries like algeria, libya and tajikistan,"" he said."	high
"""there is as yet no evidence that money goes to terrorists, but given all of the rumours that al-qaida has active cells in somalia, it would not be of huge surprise if there is a connection there. we will not find out until the government takes the initiative with other interested states to find out and look at the magnitude of the sums involved and where the money is going. it is of concern."""	high
there is continued cd/hd activity, but the display goes completely black (can't even read front-lit or with an external monitor) - am i doing something wrong?	low
"""there is no coordination with other parts of the government, even after we explain the dangers,"" said ali hassan awad."	high
"""there is no safe location where we can go."""	low
there is no suggestion that mr blair was seeking to use tesco to profit from his activities as a peace envoy in israel or palestine.	high
there is parking, never parked there though, not sure how much it is.	low
"""there is so much potential in the files, to find out who did what to whom, and in order for historians in later years to be able to understand how a totalitarian regime comes about in the first place."""	high
"there may also be a new bankco, described as the ""good"" portion of the completely state-owned northern rock."	low
there may only be three homescreen panes - another thing we're unimpressed by, when htc sense offer you seven, plus fancy widgets to fill them with - but there's some sluggishness in panning between them occasionally.	low
the republican establishment grossly misunderstood and underestimated the mood of the conservative base.	high
the republican nominee, assemblywoman dede scozzafava, is in third place in many polls, having largely been abandoned by national republican figures.	high
the republican party should help this process along by supporting and promoting deserving candidates with solid accomplishments and sound ideology.	high
there really isn't anything very 'upscale' on the us side, with the exception of the casino which just opened their hotel last fall, iirc.	low
there're a lot of secrets and a lot of things that i haven't put out there that are bad...so i don't know if i want to.	low
"""there's a good chance you've driven with someone who's bought a fancy gps navigation system for their car that gives them voice directions for each turn as they drive. now google says it's releasing a version of google maps that does the same thing, and you won't have to pay anything for it."""	low
the researchers found that lupus nephritis rarely developed in the transplanted kidneys of these lupus patients; it occurred in 2.44% of individuals in the study.	high
there seemed several people who experienced the same trouble, and there may be other solutions.	low
the reserve bank is expected to lift interest rates on tuesday adding $50 to the average monthly home loan repayment amid warnings the number of defaulters is set to surge.	high
"""there's nothing like sneaking up, and taking down a guy, and getting that notice that you have the master ninja trophy. it means you have improved, you are continuing to master the game, and we are recognizing that. it's not just 'oh, here's another guy to kill.' it's 'here's a guy who matters in a larger context. and when i defeat him, that will be recognized.' it's a solid way of rewarding and reinforcing a game's action."""	low
there's that dumb line from a movie: the truth just sounds different.	low
there was a line   saying lcp-echo-interval 30 that i left unchanged.	low
"there was also the file of heinrich fink, a theology professor who was exposed as the spy ""heiner"" who regularly informed on students and colleagues."	high
"""there was a time where he kind of picked and chose,"" rivers said."	low
the river is what he knows.	low
the rocket has undergone a sway test that simulated conditions the rocket could experience during rollout to launch pad 39b, wind conditions at the pad and first-stage ignition.	high
"""the root of this is dispossession and deprivation,"" said ramachandra guha, a prominent historian based in bangalore."	high
the sacramento-based c-130 crew was looking for 50-year-old david jines, who was reported missing after leaving avalon harbor on santa catalina island man in a 12-foot motorized skiff to reach a friend in high winds tuesday, authorities said.	high
the sale will recoup for taxpayers part of the massive public investment made to save the sector from collapse at the height of the financial crisis.	high
"the science minister, lord drayson, who is in japan on official business, announced on the social networking network twitter in the early hours of yesterday that he had just heard about nutt's departure and ""i am looking into it"", triggering speculation that he is privately concerned about the way relations with the scientific community might be affected."	high
the script is in the folder and executable, when i type ./unmountwd.sh the drive parks and stops spinning.	low
the script starts whenever my wd-passport usb-hdd is plugged in and the notification icon stays as long as i don't remove the hdd.	low
the search covered 644 square miles of ocean but rescuers were concentrating on a debris field 50 miles off the san diego coast.	high
"""the search has been continuous since the collision occurred at approximately 7 p.m. thursday."""	high
the second time, even recovery mode did not work; three times i attempting to boot without success.	low
these exploits provided the basis for w. l. white's 1942 bestseller they were expendable.	high
the seidmans married in 2001 and seidman, 43, is stepfather to her three children, aged 10, 12 and 13, she said.	high
these is the kopete error.	low
the senate finance committee bill also could end the massachusetts health insurance connector authority's ability to aggressively bargain with insurers on behalf of consumers and taxpayers, turning it into a toothless agency - little more than a yellow pages listing of insurers.	high
the sensitivity of the issue was underlined by the way mr blair responded when the mail on sunday contacted his office to discuss the matter at 2pm on friday.	high
the session also deliberated a draft amendment to the electoral law, which was enacted in 1953.	high
these two facts grate on feminists.	low
the seven aspirants for m.j. khan's seat reflect that diversity.	high
these were put up for sale earlier this year but the proposed deal required rbs to provide the finance to the buyer, which was rejected by the bank.	high
these will not only make the consumer the one who markets your product, but also create an unprecedented level of engagement.	high
these younger guys, they don't know the code.	low
the shares have declined 2.9 percent since the end of september after more than tripling this year.	high
the show's producers are soliciting questions.	high
the shredded files, which any good german bureaucrat knows as vorvernichtete akten or pre-destroyed files -- fill a staggering 16,000 mail sacks that contain about 45 million individual pages, or 600 million scraps.	high
the siena college poll has owens picking up 36 percent of the vote, while hoffman has 35 percent.	high
the siena poll showed owens at 36%, hoffman at 35% and scozzafava at 20%.	high
the siena research institute poll shows democrat bill owens and doug hoffman are neck-and-neck, with scozzafava far behind.	high
"""the simple answer is i don't know,"" said gerald treece, a longtime friend who also will serve as executor of the estate."	high
the singer sounds just like janis joplin!!	low
the southern african development community (sadc) delegation that was in zimbabwe to consult with members of the national unity government will recommend the convening of an extraordinary summit soon.	high
the sparsely attended event for the school with 4,500 students was locked down while police and school district security combed the campus for the perpetrators, he said.	high
the spectacular flameout of the scozzafava campaign, with the gop rank-and-file providing both the torches and the fuel, inspires this observation:	high
the spinning of the drive doesn't indicate that the writing isn't complete.	low
"the ssa subsequently sent cms a letter stating that the background check showed studnitz was ""unsuitable"" to work on the contract."	high
the stage is set for tuesday's elections: at least a two-out-of-three defeat for the democrats on the ballot one year after obama was elected president.	high
the standard & poor's 500 index fell last week, marking the first monthly drop since february, after reports prompted concern that consumers will restrain the economic recovery.	high
the startx command tells me that is is already running	low
the state has little authority outside the capital, sana.	high
"""the state is struggling because the monies spent on this erosion problem are huge sums of money. so we will of course need a lot of help from the international community and the federal government. alone it would be a herculean task for anambra state."""	high
the statement said the man was suspected of involvement in last sunday's bombing of the justice ministry.	high
the state will spend roughly $350 million more in 2010 than it was paying in 2006 to maintain its health care system, according to the massachusetts taxpayers foundation.	high
"the story was that it was just a ""weird coincidence."""	low
the subsidies the state offers to moderate-income families who make too much money to qualify for medicaid, but who cannot afford insurance on their own, is a crucial piece of the puzzle.	high
the successful candidate is expected to be announced soon and the position will come into force once the lisbon treaty has been ratified by all 27 eu states.	high
the summer crowds are gone, and it's a great time to visit.	low
the sunday times has learnt that miliband has secretly held a number of discussions with the socialist faction in the european parliament about running for the job.	high
the supreme court collegium has pulled the name of karnataka high court chief justice p d dinakaran from the five-strong list of hc chief justices it had recommended for elevation to the apex court.	high
the survey of laws, practices and size of inflows in 60 jurisdictions found delaware coming in first, followed by luxembourg and then switzerland.	high
the swedish eu presidency released a statement thursday, denouncing the recent death penalty handed down to two tibetans involved in the lhasa riot and asking china to abolish the capital sentences.	high
the swiss-based international olympic committee also rejects yuan's allegations.	high
the talk wanted to know what makes those people hired to give us nightmares tick.	low
the tempe, arizona-based institute for supply management may report tomorrow that its manufacturing index climbed to 53 in october, the highest level since august 2006, the survey median showed.	high
the theme i downloaded includes the mac osx like scroll bar and is supposed to replace the system control, right?	low
the thing does not work as it is, so it could be only very slightly more useless even if you drove your car over it!	low
the things you want to do are close together (you can just leave the car in the hotel lot).	low
the thousands who apply to see their files would probably agree.	high
the tiny state of delaware beats the alpine country in a contest for the most secretive financial jurisdiction, a tax justice rights group said on saturday.	high
the top contest pits freshman rep. laura grant, d-walla walla, against gop challenger terry nealey, a former columbia county prosecutor.	high
the tories have stated that they would bring down the deficit further and faster than labour and would begin cutting public spending immediately if they win the election next year.	high
the tories last night confirmed that ashcroft had been on the trip and attended some meetings, but refused to say who he had met, or whether he was being groomed for a high-level foreign policy position either in an advisory or a ministerial capacity in a future tory government.	high
the tow bar needs a revamp though.	low
the town lies in a zone of central somalia loosely controlled by a clan-based local government.	high
the transfer leaves 215 detainees at the detention camp that president barack obama has pledged to close by january 22, although political and legal hurdles are making it difficult for his administration to meet that goal.	high
the transfer of the pad from the space shuttle program to the constellation program took place may 31.	high
the treasures and the kills, carried over in large part from uncharted 1, condition a completionist mindset of seeing every inch of the world naughty dog created, and using all of the weapons placed in the game rather than relying solely on a trusted favorite.	high
the treasury is known to want these new banking networks to have proper branches, meaning a revival of store-front names many had thought they would never see again.	high
the trees provide a startling counterpoint of color and contour to the uniformly tan and rectilinear houses and walls surrounding them.	high
the trio advocates citywide recycling and an independent civilian review board to examine police abuses.	high
the trip is quicker on water.	low
the turtle is right down at the boat dock on the water front and has a huge wrap around deck with a bar inside and outside.	low
the two discuss what the g.d.p. growth announced thursday and the stimulus jobs report released friday indicate for the future of the american economy.	high
the two-minute sub-orbital test flight encountered a few problems along the way, as the launch pad was slightly damaged, a planned stage separation did not go quite according to plan, and a possible parachute failure led to a hard splashdown for its first stage.	high
"the two talk about mr. plouffe's new campaign biography, ""the audacity to win,"" going in-depth about his behind-the-secenes role in catapulting mr. obama to the white house."	high
the type of kidney transplant (deceased vs living donor) also had no effect on a recipient's risk of developing lupus nephritis.	high
the uaw, which represents 41,000 ford workers, is scheduled to announce a final vote tomorrow.	high
the ubuntu repositories include x.org drivers for these well-known models of sun graphic adaptors:  sunffb (creator and elite upa-bus adaptor) sunleo suntcx	high
the ukrainian government is taking some of the sternest measures in the world against the spread of the swine flu virus, ordering schools nationwide to close for three weeks, banning public gatherings and imposing restrictions on travel.	high
the un-backed electoral complaints commission's (ecc) action meant mr karzai's total was reduced to below the 50% plus one vote threshold for outright victory, indicating a run-off poll was needed.	high
the unemployment rate is forecast to rise to 9.9 percent for october.	high
the union leader, margarito montes parra, was killed in the southern part of sonora bordering the state of sinaloa, a major center for the production and transport of marijuana and heroin.	high
the un is still continuing its electoral support, despite this week's attacks.	high
the united states is already offering immunisation to everyone aged from six months to 24 years, in addition to at-risk groups.	high
the united states, led by the eastern seaboard state, took in $2.6 trillion in deposits from non-resident corporations and individuals in 2007, according to a survey of financial jurisdictions analyzed by the tax justice network.	high
the unrest in the tibetan capital, lhasa, began with demonstrations that marked the 49th anniversary of tibet's failed uprising against china.	high
the u.s. has lost a total of 7.2 million jobs since the recession began in december 2007.	high
the u.s. unemployment rate remains stubbornly high at 9.8 percent, despite a $787 billion economic stimulus that obama and his fellow democrats, who control congress, pushed through in february.	high
the very same gop old hands opted for insider jim tedisco over betty little in that race and tedisco got beaten, hindsight suggested little would have won hands down.	high
the vice premier said that during his visit to australia a consensus was reached to enhance the chinese-australian friendship, to deepen mutual beneficial cooperation, and to respect and care for each other's core interests and important concerns.	high
the video pretty much speaks for itself.	low
the views aren't as expansive, but neither hotel overlooks the falls (if that's what you were hoping).	low
the virus is spreading across eastern europe, but it was not clear why ms. tymoshenko chose to undertake stronger moves, like closing schools nationwide, than her counterparts in russia and poland.	high
the virus responsible for polio has been eliminated around the world except for afghanistan, india, nigeria and pakistan.	high
the visit to harare by the sadc troika on security, defense and politics was ostensibly to access the progress of the implementation of the global political agreement or gpa, the deal that brought about zimbabwe's national unity government.	high
the web site is www.themonopole.com.	low
the well-organized party is canvassing heavily in northern virginia, obama campaigned personally in a region rich with black voters - norfolk - raised money for deeds and appeared in a television commercal for the candidate.	high
the white house endorses the extension, and lawmakers are expected to vote on the measure this week, according to senate majority leader harry reid.	high
the white house has been waiting for a new government in kabul to announce a decision, but the war has intensified in the meantime.	high
the white house said on friday the stimulus had directly saved or created more than 640,000 jobs so far, based on data about who had received loans or grants through the american recovery and reinvestment act.	high
the whole project has attracted criticism from left-wing lawmakers and erstwhile members of the east german communist party, who argue it is a waste of money.	high
"the woman said yesterday: ""i don't want to comment ... it's not appropriate to talk right now."""	high
the world health organization said it would send a team to ukraine to assist the authorities.	high
the world's third-biggest economy may expand at a 9.5 percent annual pace this quarter, zhang liqun, of the state council development and research center, said in the statement.	high
the wounded investigator, identified as maj. arkan hajem, wrested the gun from the suspect and shot him before dying.	high
the writer arundhati roy recently called for unconditional talks and told cnn-ibn that the maoists were justified in taking up arms because of government oppression.	high
they all use cdrecord anyway, if i'm not mistaken.	low
they also assess whether the president has followed through on any of his campaign promises.	high
they also note that all the federal proposals so far would provide subsidized insurance for people earning up to 400 percent of the federal poverty level - massachusetts provides help only for those earning up to 300 percent.	high
they are far, far away and kept in check by a compliant leftist media.	high
they are more than welcome!	low
"""they are not looking much at dr. abdullah, because if he ultimately boycotts but there's a high turnout, then the election will have credibility,"" he said."	low
they are paid a standard german bureaucrat's salary of between $29,600 and $37,000 a year.	high
they are quite generous with samples!	low
they are throwing mud; they are trying to stop me.	low
they are vying to represent the 16th legislative district, which includes the cities of pasco and walla walla.	high
they can be human.	low
they co-wrote a letter to senate majority leader harry reid on extending unemployment insurance, discussed strategy on the health care debate, and joined forces behind a bill that would help reduce greenhouse gas emissions and create clean energy jobs.	high
they do have an outdoor bar there.	low
they do not need a woman at all costs.	low
they don't even pretend that this is constitutionally legal.	low
they don't remember me dragging them everywhere and showing them this and that.	low
the yemeni engineers working on the world bank project concede they have had tremendous difficulty convincing other farmers - and even government agencies - to take their efforts seriously.	high
they eventually bonded during some shared days aboard ship during the d-day invasion, and in october 1944, with the war heavily in our favor and civilian life staring him in the face once again, john ford changed his status to inactive and went to film the movie while his war experiences (and his impressions of bulkeley) were all still fresh in his mind.	high
"""they get scared, they don't know what to expect."""	low
they had caught a 20-foot python.	low
they have a band playing that weekend(delia) from syracuse.	low
they have a great parade and lots for families to do.	low
"""they have already begun learning english and look forward to becoming productive members of the palau community, as the united states continues its diplomatic efforts on their behalf."""	high
"they have been described as ""brutal"" by one source, and ""very delicate"" by another, he said."	high
they key was going to get the debian mol-drivers-macosx.	low
they know i know a lot.	low
"they must begin to create a product that is not simply a static digital file that can be easily copied and distributed, but rather view media as a dynamic ""application"" with extensions via the web."	high
they need a politician who will vote against taxes, vote against bigger government programs, and vote against invasive regulation.	high
they only remember the fun stuff.	low
they're about to do the same to the rest of us, threatening us with penalties if we don't buy insurance.	low
they're equatorial huckleberry finns, two wild-hearted boys guiding an old wooden fishing boat along a wide and mighty river.	low
they're even open for breakfast.	low
"""they're going to baxdo,"" he said."	low
"""they're just so beneficial right now. it's a luxury right now. it takes so much pressure off us."""	low
they're making it kind of a pain in the ass again (to see trip).	low
they're right across the street from each other, and the crowne is a verrry close 2nd in quality (it's barely a year old).	low
they're selling, too.	low
they still allow the annual state-sponsored holiday tree inside the capitol rotunda.	high
"""they surrounded us from every side,"" said ajay bhushari, 31, who survived the ambush and is now the commanding officer in laheri."	high
"""they understood, just like i do,"" he said."	low
